0,1,2,3,4,5,function_value
1.0,1.0,1.0,1.0,1.0,1.0,1.1523823958872073
1.0,1.0,1.0,1.0,1.0,2.0,1.153393235962479
1.0,1.0,1.0,1.0,1.0,3.0,1.1535992592348996
1.0,1.0,1.0,1.0,2.0,1.0,1.1537305147821233
1.0,1.0,1.0,1.0,2.0,2.0,1.1536648866707138
1.0,1.0,1.0,1.0,2.0,3.0,1.1536337987365464
1.0,1.0,1.0,1.0,3.0,1.0,1.1539691082265704
1.0,1.0,1.0,1.0,3.0,2.0,1.1539018224050028
1.0,1.0,1.0,1.0,3.0,3.0,1.1999999154814276
1.0,1.0,1.0,1.0,4.0,2.0,1.1539030410910456
1.0,1.0,1.0,1.0,5.0,2.0,1.1539036150529962
1.0,1.0,1.0,2.0,1.0,1.0,1.153217204330379
1.0,1.0,1.0,2.0,1.0,2.0,1.1536330892502853
1.0,1.0,1.0,2.0,1.0,3.0,1.1536526186650038
1.0,1.0,1.0,2.0,2.0,1.0,1.1542459347715661
1.0,1.0,1.0,2.0,2.0,2.0,1.1541100993078046
1.0,1.0,1.0,2.0,2.0,3.0,1.1541164205054149
1.0,1.0,1.0,2.0,3.0,1.0,1.1541747655460928
1.0,1.0,1.0,2.0,3.0,2.0,1.1540673431438473
1.0,1.0,1.0,2.0,3.0,3.0,1.2499994870971913
1.0,1.0,1.0,2.0,4.0,2.0,1.2808990598237733
1.0,1.0,1.0,3.0,1.0,1.0,1.1536620105435487
1.0,1.0,1.0,3.0,1.0,2.0,1.1537681426706483
1.0,1.0,1.0,3.0,1.0,3.0,1.1999966472364105
1.0,1.0,1.0,3.0,2.0,2.0,1.1539427049939401
1.0,1.0,1.0,3.0,2.0,3.0,1.2857141891368462
1.0,1.0,1.0,3.0,3.0,1.0,1.2708333930843134
1.0,1.0,1.0,3.0,3.0,2.0,1.2857142872845206
1.0,1.0,1.0,3.0,3.0,3.0,1.285714265446099
1.0,1.0,1.0,3.0,4.0,3.0,1.2857142507461592
1.0,1.0,1.0,3.0,5.0,2.0,1.3000065414580944
1.0,1.0,1.0,3.0,5.0,3.0,1.3000062801487893
1.0,1.0,1.0,3.0,5.0,4.0,1.3000064391993378
1.0,1.0,1.0,4.0,1.0,1.0,1.153882065126416
1.0,1.0,1.0,4.0,1.0,2.0,1.1538215737483017
1.0,1.0,1.0,4.0,1.0,3.0,1.1999956859570022
1.0,1.0,1.0,4.0,1.0,4.0,1.1999949255874787
1.0,1.0,1.0,4.0,2.0,1.0,1.1542747762240892
1.0,1.0,1.0,4.0,2.0,2.0,1.2692313094617593
1.0,1.0,1.0,4.0,3.0,1.0,1.2999962844595374
1.0,1.0,1.0,4.0,3.0,3.0,1.3000055678717841
1.0,1.0,1.0,4.0,4.0,2.0,1.3000050481713556
1.0,1.0,1.0,4.0,4.0,4.0,1.3000058363190805
1.0,1.0,1.0,4.0,5.0,3.0,1.3000056934150659
1.0,1.0,1.0,5.0,1.0,1.0,1.1538395670889254
1.0,1.0,1.0,5.0,1.0,2.0,1.1538333380709807
1.0,1.0,1.0,5.0,1.0,3.0,1.300007570021792
1.0,1.0,1.0,5.0,1.0,4.0,1.300007407132131
1.0,1.0,1.0,5.0,3.0,2.0,1.2999961865155754
1.0,1.0,1.0,5.0,3.0,3.0,1.300006577810005
1.0,1.0,1.0,5.0,5.0,5.0,1.30000642413646
1.0,1.0,2.0,1.0,1.0,1.0,1.212571029849538
1.0,1.0,2.0,1.0,1.0,2.0,1.263157899965291
1.0,1.0,2.0,1.0,1.0,3.0,1.3333329104990592
1.0,1.0,2.0,1.0,2.0,1.0,1.2125726899988833
1.0,1.0,2.0,1.0,3.0,1.0,1.2125718655395417
1.0,1.0,2.0,1.0,3.0,2.0,1.263157906283378
1.0,1.0,2.0,1.0,3.0,3.0,1.3888889123716603
1.0,1.0,2.0,2.0,1.0,1.0,1.2125720376624831
1.0,1.0,2.0,2.0,1.0,2.0,1.2631578769749854
1.0,1.0,2.0,2.0,2.0,1.0,1.212572865824556
1.0,1.0,2.0,2.0,2.0,2.0,1.263157854719157
1.0,1.0,2.0,2.0,3.0,1.0,1.3999999200473832
1.0,1.0,2.0,2.0,3.0,3.0,1.5333333581533322
1.0,1.0,2.0,2.0,3.0,4.0,1.615384603662153
1.0,1.0,2.0,2.0,4.0,3.0,1.6666666563226866
1.0,1.0,2.0,3.0,1.0,1.0,1.2125688920858806
1.0,1.0,2.0,3.0,1.0,2.0,1.2631578447900134
1.0,1.0,2.0,3.0,1.0,3.0,1.3333324847032397
1.0,1.0,2.0,3.0,2.0,2.0,1.263157843060262
1.0,1.0,2.0,3.0,2.0,3.0,1.4977575892239023
1.0,1.0,2.0,3.0,3.0,1.0,1.4977576961542527
1.0,1.0,2.0,3.0,3.0,2.0,1.4977576801531811
1.0,1.0,2.0,3.0,3.0,3.0,1.533333347957241
1.0,1.0,2.0,3.0,4.0,3.0,1.6666666744762069
1.0,1.0,2.0,3.0,4.0,4.0,1.6666666692860301
1.0,1.0,2.0,3.0,5.0,3.0,1.9821428663092207
1.0,1.0,2.0,4.0,1.0,1.0,1.2125682823673503
1.0,1.0,2.0,4.0,1.0,2.0,1.4977580553595176
1.0,1.0,2.0,4.0,1.0,3.0,1.5000000308228891
1.0,1.0,2.0,4.0,2.0,4.0,1.5000000266888782
1.0,1.0,2.0,4.0,3.0,3.0,1.6153846045015352
1.0,1.0,2.0,4.0,3.0,4.0,1.6153845926642258
1.0,1.0,2.0,4.0,5.0,3.0,1.982142866486073
1.0,1.0,2.0,4.0,5.0,5.0,1.982142864748712
1.0,1.0,2.0,5.0,2.0,4.0,1.5000000273096852
1.0,1.0,2.0,5.0,3.0,4.0,1.982142857470113
1.0,1.0,2.0,5.0,5.0,5.0,1.9821428577107076
1.0,1.0,3.0,1.0,1.0,1.0,1.2125751940879341
1.0,1.0,3.0,1.0,2.0,1.0,1.2125723213582498
1.0,1.0,3.0,1.0,2.0,2.0,1.2631578939799235
1.0,1.0,3.0,1.0,3.0,1.0,1.2125717144615857
1.0,1.0,3.0,2.0,1.0,1.0,1.2125741564775625
1.0,1.0,3.0,2.0,2.0,2.0,1.2857143613125788
1.0,1.0,3.0,2.0,3.0,3.0,1.5333333366450805
1.0,1.0,3.0,3.0,1.0,1.0,1.2125699635202842
1.0,1.0,3.0,3.0,1.0,2.0,1.263157827517198
1.0,1.0,3.0,3.0,1.0,3.0,1.3333322160090588
1.0,1.0,3.0,3.0,2.0,2.0,1.2857143513111067
1.0,1.0,3.0,3.0,3.0,3.0,1.5333333395557172
1.0,1.0,3.0,3.0,5.0,5.0,2.571428618633314
1.0,1.0,3.0,4.0,1.0,1.0,1.212568663983288
1.0,1.0,3.0,4.0,2.0,1.0,1.212572220470983
1.0,1.0,3.0,4.0,2.0,3.0,1.8536586114460925
1.0,1.0,3.0,4.0,3.0,2.0,1.9071424749776065
1.0,1.0,3.0,4.0,3.0,4.0,1.9071424477608554
1.0,1.0,3.0,4.0,4.0,2.0,1.9071425279939926
1.0,1.0,3.0,4.0,4.0,4.0,2.2000000561300004
1.0,1.0,3.0,4.0,4.0,5.0,2.5714285975427984
1.0,1.0,3.0,5.0,3.0,5.0,1.982142837957187
1.0,1.0,3.0,5.0,4.0,5.0,2.5714286071953665
1.0,1.0,3.0,5.0,5.0,5.0,2.5714286106246114
1.0,1.0,4.0,2.0,1.0,1.0,1.2125734417764236
1.0,1.0,4.0,3.0,3.0,1.0,1.7500001654811752
1.0,1.0,4.0,4.0,2.0,2.0,2.0000000674100815
1.0,1.0,5.0,1.0,1.0,1.0,1.2125736326949619
1.0,2.0,1.0,1.0,1.0,1.0,1.1533059489872826
1.0,2.0,1.0,1.0,1.0,2.0,1.1536861927777209
1.0,2.0,1.0,1.0,1.0,3.0,1.1537104331885142
1.0,2.0,1.0,1.0,2.0,1.0,1.1544221441781088
1.0,2.0,1.0,1.0,2.0,2.0,1.1818181830086245
1.0,2.0,1.0,1.0,3.0,1.0,1.1544714313099695
1.0,2.0,1.0,1.0,3.0,2.0,1.1818181562223051
1.0,2.0,1.0,1.0,3.0,3.0,1.280898790138893
1.0,2.0,1.0,1.0,3.0,4.0,1.3333333210496796
1.0,2.0,1.0,1.0,4.0,1.0,1.2647051220586363
1.0,2.0,1.0,2.0,1.0,1.0,1.1536305011198094
1.0,2.0,1.0,2.0,1.0,2.0,1.1537105777434267
1.0,2.0,1.0,2.0,1.0,3.0,1.1537190071682204
1.0,2.0,1.0,2.0,2.0,1.0,1.1548830219675372
1.0,2.0,1.0,2.0,2.0,2.0,1.230768817247527
1.0,2.0,1.0,2.0,2.0,3.0,1.2808986159781572
1.0,2.0,1.0,2.0,3.0,1.0,1.199998982128497
1.0,2.0,1.0,2.0,3.0,2.0,1.249999778072636
1.0,2.0,1.0,2.0,3.0,3.0,1.2808987799140792
1.0,2.0,1.0,2.0,5.0,3.0,1.2808989388036165
1.0,2.0,1.0,3.0,1.0,1.0,1.153728292737769
1.0,2.0,1.0,3.0,1.0,2.0,1.153760185831546
1.0,2.0,1.0,3.0,1.0,3.0,1.1999992722000408
1.0,2.0,1.0,3.0,1.0,4.0,1.1999992299799889
1.0,2.0,1.0,3.0,2.0,1.0,1.1548904831027493
1.0,2.0,1.0,3.0,2.0,2.0,1.269231137061088
1.0,2.0,1.0,3.0,2.0,3.0,1.2857142651651812
1.0,2.0,1.0,3.0,3.0,1.0,1.2708332583690918
1.0,2.0,1.0,3.0,3.0,2.0,1.2857142464605036
1.0,2.0,1.0,3.0,3.0,3.0,1.2857142658171743
1.0,2.0,1.0,3.0,3.0,4.0,1.3333333174481314
1.0,2.0,1.0,3.0,4.0,3.0,1.3000044481246213
1.0,2.0,1.0,3.0,4.0,4.0,1.333333333116256
1.0,2.0,1.0,3.0,4.0,5.0,1.6086956482910397
1.0,2.0,1.0,4.0,1.0,1.0,1.1537976246696207
1.0,2.0,1.0,4.0,1.0,2.0,1.153793956223434
1.0,2.0,1.0,4.0,2.0,1.0,1.1546881542605365
1.0,2.0,1.0,4.0,2.0,2.0,1.2692312375977506
1.0,2.0,1.0,4.0,2.0,3.0,1.285714280383789
1.0,2.0,1.0,4.0,3.0,2.0,1.300001181996242
1.0,2.0,1.0,4.0,3.0,3.0,1.3000036719521466
1.0,2.0,1.0,4.0,3.0,4.0,1.4999999995136326
1.0,2.0,1.0,4.0,3.0,5.0,1.6086956525728158
1.0,2.0,1.0,4.0,4.0,2.0,1.3000034966399858
1.0,2.0,1.0,4.0,4.0,3.0,1.3000041798413322
1.0,2.0,1.0,4.0,4.0,4.0,1.581395367351103
1.0,2.0,1.0,4.0,5.0,3.0,1.3000049976735368
1.0,2.0,1.0,5.0,1.0,2.0,1.3000090094889878
1.0,2.0,1.0,5.0,2.0,3.0,1.399999965562236
1.0,2.0,1.0,5.0,3.0,3.0,1.3999999580852682
1.0,2.0,1.0,5.0,5.0,5.0,1.6086956405868598
1.0,2.0,2.0,1.0,1.0,1.0,1.2125874499936744
1.0,2.0,2.0,1.0,1.0,2.0,1.2631578629528708
1.0,2.0,2.0,1.0,1.0,3.0,1.3333334080398729
1.0,2.0,2.0,1.0,2.0,1.0,1.2125824579867128
1.0,2.0,2.0,1.0,2.0,2.0,1.26315786375126
1.0,2.0,2.0,1.0,3.0,1.0,1.2125752796140583
1.0,2.0,2.0,1.0,3.0,2.0,1.3396221632151133
1.0,2.0,2.0,1.0,3.0,4.0,1.3888889096341124
1.0,2.0,2.0,1.0,4.0,3.0,1.3888889366401918
1.0,2.0,2.0,2.0,1.0,1.0,1.2125766313766357
1.0,2.0,2.0,2.0,1.0,2.0,1.2631578716639085
1.0,2.0,2.0,2.0,2.0,1.0,1.212576910842831
1.0,2.0,2.0,2.0,2.0,2.0,1.26315785792474
1.0,2.0,2.0,2.0,2.0,3.0,1.3333334222271291
1.0,2.0,2.0,2.0,3.0,1.0,1.3999998781198206
1.0,2.0,2.0,2.0,3.0,2.0,1.4977576337418215
1.0,2.0,2.0,2.0,3.0,3.0,1.533333348899315
1.0,2.0,2.0,2.0,4.0,2.0,1.4977576071888647
