0,1,2,3,4,5,function_value
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,1.0,1.0,1.0,1.0,3.0,1.027225704711871
1.0,1.0,1.0,1.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0,2.0,2.0,1.0
1.0,1.0,1.0,1.0,2.0,3.0,1.1635719030440743
1.0,1.0,1.0,1.0,3.0,1.0,1.0
1.0,1.0,1.0,1.0,3.0,2.0,1.065577781669139
1.0,1.0,1.0,1.0,3.0,3.0,1.3003014120395708
1.0,1.0,1.0,1.0,4.0,2.0,1.2024465962106539
1.0,1.0,1.0,1.0,5.0,2.0,1.3390456702707452
1.0,1.0,1.0,2.0,1.0,1.0,1.0
1.0,1.0,1.0,2.0,1.0,2.0,1.0
1.0,1.0,1.0,2.0,1.0,3.0,1.1501546289058602
1.0,1.0,1.0,2.0,2.0,1.0,1.0
1.0,1.0,1.0,2.0,2.0,2.0,1.0547065918784346
1.0,1.0,1.0,2.0,2.0,3.0,1.2870637163540404
1.0,1.0,1.0,2.0,3.0,1.0,1.0
1.0,1.0,1.0,2.0,3.0,2.0,1.1884201127634924
1.0,1.0,1.0,2.0,3.0,3.0,1.4233844061318757
1.0,1.0,1.0,2.0,4.0,2.0,1.326630516729366
1.0,1.0,1.0,3.0,1.0,1.0,1.0
1.0,1.0,1.0,3.0,1.0,2.0,1.039702465670507
1.0,1.0,1.0,3.0,1.0,3.0,1.274167978647854
1.0,1.0,1.0,3.0,2.0,2.0,1.1753767539085944
1.0,1.0,1.0,3.0,2.0,3.0,1.4120342788496127
1.0,1.0,1.0,3.0,3.0,1.0,1.0833324882979298
1.0,1.0,1.0,3.0,3.0,2.0,1.3129273105474668
1.0,1.0,1.0,3.0,3.0,3.0,1.5438360656995687
1.0,1.0,1.0,3.0,4.0,3.0,1.6827132897775956
1.0,1.0,1.0,3.0,5.0,2.0,1.5863847832942033
1.0,1.0,1.0,3.0,5.0,3.0,1.8200149687165506
1.0,1.0,1.0,3.0,5.0,4.0,2.054675819451184
1.0,1.0,1.0,4.0,1.0,1.0,1.0
1.0,1.0,1.0,4.0,1.0,2.0,1.1617790979747602
1.0,1.0,1.0,4.0,1.0,3.0,1.3967726814641046
1.0,1.0,1.0,4.0,1.0,4.0,1.630135459095256
1.0,1.0,1.0,4.0,2.0,1.0,1.064050972238308
1.0,1.0,1.0,4.0,2.0,2.0,1.299741185972447
1.0,1.0,1.0,4.0,3.0,1.0,1.2033208382499752
1.0,1.0,1.0,4.0,3.0,3.0,1.6706493564026126
1.0,1.0,1.0,4.0,4.0,2.0,1.5729391686936003
1.0,1.0,1.0,4.0,4.0,4.0,2.039091467138596
1.0,1.0,1.0,4.0,5.0,3.0,1.9431697666240892
1.0,1.0,1.0,5.0,1.0,1.0,1.0505017573513538
1.0,1.0,1.0,5.0,1.0,2.0,1.2849732123597717
1.0,1.0,1.0,5.0,1.0,3.0,1.5214488269183128
1.0,1.0,1.0,5.0,1.0,4.0,1.7545869129864065
1.0,1.0,1.0,5.0,3.0,2.0,1.558464962298907
1.0,1.0,1.0,5.0,3.0,3.0,1.7931261317529963
1.0,1.0,1.0,5.0,5.0,5.0,2.535644581638939
1.0,1.0,2.0,1.0,1.0,1.0,1.0
1.0,1.0,2.0,1.0,1.0,2.0,1.0406944562262117
1.0,1.0,2.0,1.0,1.0,3.0,1.2748311083722397
1.0,1.0,2.0,1.0,2.0,1.0,1.0
1.0,1.0,2.0,1.0,3.0,1.0,1.0750781707324095
1.0,1.0,2.0,1.0,3.0,2.0,1.309817021468413
1.0,1.0,2.0,1.0,3.0,3.0,1.5465364087586282
1.0,1.0,2.0,2.0,1.0,1.0,1.0
1.0,1.0,2.0,2.0,1.0,2.0,1.160471660015167
1.0,1.0,2.0,2.0,2.0,1.0,1.0626116676576731
1.0,1.0,2.0,2.0,2.0,2.0,1.296485320643853
1.0,1.0,2.0,2.0,3.0,1.0,1.1993404268363599
1.0,1.0,2.0,2.0,3.0,3.0,1.6696899170591146
1.0,1.0,2.0,2.0,3.0,4.0,1.903321853162898
1.0,1.0,2.0,2.0,4.0,3.0,1.8052612742915954
1.0,1.0,2.0,3.0,1.0,1.0,1.0490938044768727
1.0,1.0,2.0,3.0,1.0,2.0,1.2823451027396773
1.0,1.0,2.0,3.0,1.0,3.0,1.5170548284183396
1.0,1.0,2.0,3.0,2.0,2.0,1.4195252193486014
1.0,1.0,2.0,3.0,2.0,3.0,1.6555702500709952
1.0,1.0,2.0,3.0,3.0,1.0,1.3224950091755
1.0,1.0,2.0,3.0,3.0,2.0,1.5561242889627265
1.0,1.0,2.0,3.0,3.0,3.0,1.7892156891810997
1.0,1.0,2.0,3.0,4.0,3.0,1.928413811661876
1.0,1.0,2.0,3.0,4.0,4.0,2.1620460130359582
1.0,1.0,2.0,3.0,5.0,3.0,2.065014263597663
1.0,1.0,2.0,4.0,1.0,1.0,1.1714200628200666
1.0,1.0,2.0,4.0,1.0,2.0,1.4081396609105643
1.0,1.0,2.0,4.0,1.0,3.0,1.6411110761695031
1.0,1.0,2.0,4.0,2.0,4.0,2.0130303142641472
1.0,1.0,2.0,4.0,3.0,3.0,1.9149698831545918
1.0,1.0,2.0,4.0,3.0,4.0,2.1485998800951234
1.0,1.0,2.0,4.0,5.0,3.0,2.189196176812886
1.0,1.0,2.0,4.0,5.0,5.0,2.6574894377914173
1.0,1.0,2.0,5.0,2.0,4.0,2.135155474188364
1.0,1.0,2.0,5.0,3.0,4.0,2.273811284444684
1.0,1.0,2.0,5.0,5.0,5.0,2.7806433182983024
