0,1,2,3,4,5,function_value
1.0,1.0,1.0,1.0,1.0,1.0,1.2181151057905297
1.0,1.0,1.0,1.0,1.0,2.0,1.2181697596802399
1.0,1.0,1.0,1.0,1.0,3.0,1.21818993245752
1.0,1.0,1.0,1.0,1.0,5.0,1.3900545522546583
1.0,1.0,1.0,1.0,2.0,1.0,1.2181810214844333
1.0,1.0,1.0,1.0,2.0,2.0,1.2181911698871652
1.0,1.0,1.0,1.0,2.0,3.0,1.2182015244046558
1.0,1.0,1.0,1.0,3.0,1.0,1.2182133031017663
1.0,1.0,1.0,1.0,3.0,3.0,1.218214869106535
1.0,1.0,1.0,1.0,4.0,1.0,1.2182254702448854
1.0,1.0,1.0,1.0,5.0,1.0,1.2182383652546336
1.0,1.0,1.0,1.0,5.0,5.0,1.3900540017785654
1.0,1.0,1.0,2.0,1.0,1.0,1.2181630862974537
1.0,1.0,1.0,2.0,1.0,2.0,1.2181843780574553
1.0,1.0,1.0,2.0,1.0,3.0,1.2181962662200585
1.0,1.0,1.0,2.0,1.0,5.0,1.3900545728517026
1.0,1.0,1.0,2.0,2.0,1.0,1.2182006032550003
1.0,1.0,1.0,2.0,2.0,2.0,1.2182040803696035
1.0,1.0,1.0,2.0,2.0,3.0,1.2182088766313894
1.0,1.0,1.0,2.0,3.0,1.0,1.218228907062414
1.0,1.0,1.0,2.0,3.0,2.0,1.2182219014081266
1.0,1.0,1.0,2.0,3.0,3.0,1.2182200995629082
1.0,1.0,1.0,3.0,1.0,1.0,1.2181732931328202
1.0,1.0,1.0,3.0,1.0,2.0,1.218191622477329
1.0,1.0,1.0,3.0,1.0,3.0,1.2181927178628849
1.0,1.0,1.0,3.0,2.0,1.0,1.2182118783098184
1.0,1.0,1.0,3.0,2.0,2.0,1.2182089841502202
1.0,1.0,1.0,3.0,2.0,3.0,1.223908551059077
1.0,1.0,1.0,3.0,3.0,1.0,1.2182382207611886
1.0,1.0,1.0,3.0,3.0,2.0,1.2239101443722555
1.0,1.0,1.0,3.0,3.0,3.0,1.2239091779665698
1.0,1.0,1.0,3.0,4.0,1.0,1.2239098025720085
1.0,1.0,1.0,3.0,4.0,2.0,1.2239097302365842
1.0,1.0,1.0,3.0,4.0,3.0,1.223909399264746
1.0,1.0,1.0,3.0,4.0,4.0,1.223909424180738
1.0,1.0,1.0,3.0,5.0,3.0,1.2239091819813406
1.0,1.0,1.0,4.0,1.0,1.0,1.2181713865393884
1.0,1.0,1.0,4.0,1.0,2.0,1.2181812483037917
1.0,1.0,1.0,4.0,2.0,2.0,1.2182100662897053
1.0,1.0,1.0,4.0,3.0,2.0,1.223911419315299
1.0,1.0,1.0,4.0,4.0,1.0,1.223910418844432
1.0,1.0,1.0,4.0,4.0,2.0,1.3383288261106636
1.0,1.0,1.0,4.0,4.0,3.0,1.338328492728671
1.0,1.0,1.0,4.0,4.0,4.0,1.5054054433894095
1.0,1.0,1.0,4.0,5.0,5.0,1.5054051323582573
1.0,1.0,1.0,5.0,1.0,1.0,1.2181697470644193
1.0,1.0,1.0,5.0,1.0,2.0,1.21817753909084
1.0,1.0,1.0,5.0,1.0,5.0,1.390054138354078
1.0,1.0,1.0,5.0,2.0,3.0,1.2239079121041472
1.0,1.0,1.0,5.0,5.0,5.0,1.5054047902301895
1.0,1.0,2.0,1.0,1.0,1.0,1.2182409483671253
1.0,1.0,2.0,1.0,1.0,2.0,1.3534476428602429
1.0,1.0,2.0,1.0,2.0,1.0,1.2182915831984655
1.0,1.0,2.0,1.0,3.0,1.0,1.218307085837218
1.0,1.0,2.0,2.0,1.0,1.0,1.2182403466898777
1.0,1.0,2.0,2.0,1.0,2.0,1.3534452164801338
1.0,1.0,2.0,2.0,2.0,2.0,1.397654221017016
1.0,1.0,2.0,2.0,3.0,1.0,1.2182573356773092
1.0,1.0,2.0,2.0,3.0,2.0,1.3976543955665792
1.0,1.0,2.0,3.0,1.0,1.0,1.2182403185218567
1.0,1.0,2.0,3.0,1.0,3.0,1.3552870360429188
1.0,1.0,2.0,3.0,2.0,1.0,1.2182612471622971
1.0,1.0,2.0,3.0,2.0,2.0,1.3976540875930215
1.0,1.0,2.0,3.0,3.0,1.0,1.2182523100500389
1.0,1.0,2.0,3.0,3.0,2.0,1.500383458655909
1.0,1.0,2.0,3.0,3.0,3.0,1.5003838134145062
1.0,1.0,2.0,3.0,4.0,3.0,1.5003839577858467
1.0,1.0,2.0,3.0,4.0,4.0,1.682137029190662
1.0,1.0,2.0,4.0,1.0,4.0,1.355287815665142
1.0,1.0,2.0,4.0,3.0,3.0,1.6778374205795241
1.0,1.0,2.0,4.0,3.0,4.0,1.68213766481484
1.0,1.0,2.0,4.0,4.0,3.0,1.6778375793431068
1.0,1.0,2.0,4.0,4.0,4.0,1.6821372863518629
1.0,1.0,2.0,5.0,1.0,2.0,1.3534435980012058
1.0,1.0,2.0,5.0,1.0,5.0,1.6821373453769068
1.0,1.0,3.0,1.0,1.0,1.0,1.2182448462082343
1.0,1.0,3.0,1.0,1.0,2.0,1.3534479137600373
1.0,1.0,3.0,1.0,1.0,3.0,1.3552870320004247
1.0,1.0,3.0,1.0,2.0,3.0,1.3552870218690465
1.0,1.0,3.0,1.0,3.0,1.0,1.21826291149516
1.0,1.0,3.0,2.0,1.0,1.0,1.2182419873536368
1.0,1.0,3.0,2.0,1.0,2.0,1.3552869844297861
1.0,1.0,3.0,2.0,2.0,2.0,1.444182092494615
1.0,1.0,3.0,2.0,3.0,3.0,1.4441821467509977
1.0,1.0,3.0,2.0,5.0,5.0,1.444182499466781
1.0,1.0,3.0,3.0,1.0,3.0,1.3552871787616199
1.0,1.0,3.0,3.0,2.0,2.0,1.4441819786919874
1.0,1.0,3.0,3.0,3.0,1.0,1.2182525787331175
1.0,1.0,3.0,3.0,3.0,3.0,1.6778371305976014
1.0,1.0,3.0,4.0,1.0,3.0,1.3552877151664453
1.0,1.0,3.0,4.0,3.0,3.0,1.6778372535100046
1.0,1.0,3.0,4.0,4.0,3.0,1.6778373964122373
1.0,1.0,3.0,4.0,4.0,4.0,1.6893333044789751
1.0,1.0,3.0,5.0,3.0,5.0,1.6821377818204468
1.0,1.0,4.0,1.0,2.0,3.0,1.3552874288350987
1.0,1.0,4.0,2.0,3.0,3.0,1.4441817939553565
1.0,1.0,4.0,4.0,1.0,2.0,1.6500783030451165
1.0,1.0,4.0,4.0,4.0,4.0,1.6893332602846196
1.0,1.0,4.0,5.0,5.0,3.0,2.026635794492894
1.0,1.0,5.0,1.0,1.0,1.0,1.218253353343194
1.0,1.0,5.0,1.0,2.0,1.0,1.21827245626301
1.0,1.0,5.0,3.0,2.0,3.0,1.4441819767623465
1.0,2.0,1.0,1.0,1.0,1.0,1.2180793347347996
1.0,2.0,1.0,1.0,1.0,2.0,1.2181687208899794
