0,1,2,3,4,5,function_value
1.0,1.0,1.0,1.0,1.0,1.0,1.1538434730197942
1.0,1.0,1.0,1.0,1.0,2.0,1.1535189004702044
1.0,1.0,1.0,1.0,1.0,3.0,1.1534805021399075
1.0,1.0,1.0,1.0,1.0,5.0,1.5585197656952985
1.0,1.0,1.0,1.0,2.0,1.0,1.1534685798907294
1.0,1.0,1.0,1.0,2.0,2.0,1.1534449321233033
1.0,1.0,1.0,1.0,2.0,3.0,1.1534624247528795
1.0,1.0,1.0,1.0,3.0,1.0,1.1533425723516948
1.0,1.0,1.0,1.0,3.0,3.0,1.1534580046066718
1.0,1.0,1.0,1.0,4.0,1.0,1.1532962239735267
1.0,1.0,1.0,1.0,5.0,1.0,1.1532876637298948
1.0,1.0,1.0,1.0,5.0,5.0,1.7119759801127497
1.0,1.0,1.0,2.0,1.0,1.0,1.1534701034240153
1.0,1.0,1.0,2.0,1.0,2.0,1.1534309179114701
1.0,1.0,1.0,2.0,1.0,3.0,1.1534751692024654
1.0,1.0,1.0,2.0,1.0,5.0,1.5585195328311867
1.0,1.0,1.0,2.0,2.0,1.0,1.1533911658844311
1.0,1.0,1.0,2.0,2.0,2.0,1.153403859182964
1.0,1.0,1.0,2.0,2.0,3.0,1.1534695574320704
1.0,1.0,1.0,2.0,3.0,1.0,1.1533408951988455
1.0,1.0,1.0,2.0,3.0,2.0,1.1826779212768814
1.0,1.0,1.0,2.0,3.0,3.0,1.190622704755919
1.0,1.0,1.0,3.0,1.0,1.0,1.1533530349400067
1.0,1.0,1.0,3.0,1.0,2.0,1.1533938418474654
1.0,1.0,1.0,3.0,1.0,3.0,1.1924757457004342
1.0,1.0,1.0,3.0,2.0,1.0,1.1533442540521126
1.0,1.0,1.0,3.0,2.0,2.0,1.1533958546942364
1.0,1.0,1.0,3.0,2.0,3.0,1.2822640163242365
1.0,1.0,1.0,3.0,3.0,1.0,1.1533268635508256
1.0,1.0,1.0,3.0,3.0,2.0,1.2783040790877733
1.0,1.0,1.0,3.0,3.0,3.0,1.2822640327087385
1.0,1.0,1.0,3.0,4.0,1.0,1.2337172744127016
1.0,1.0,1.0,3.0,4.0,2.0,1.2783040562077344
1.0,1.0,1.0,3.0,4.0,3.0,1.3981257451058926
1.0,1.0,1.0,3.0,4.0,4.0,1.5596644463758564
1.0,1.0,1.0,3.0,5.0,3.0,1.4873489574487753
1.0,1.0,1.0,4.0,1.0,1.0,1.153307891941684
1.0,1.0,1.0,4.0,1.0,2.0,1.1533879797177509
1.0,1.0,1.0,4.0,2.0,2.0,1.1743672663356504
1.0,1.0,1.0,4.0,3.0,2.0,1.2783041414373333
1.0,1.0,1.0,4.0,4.0,1.0,1.2337173819960126
1.0,1.0,1.0,4.0,4.0,2.0,1.4809714955361648
1.0,1.0,1.0,4.0,4.0,3.0,1.5567124757283786
1.0,1.0,1.0,4.0,4.0,4.0,1.7517825027321667
1.0,1.0,1.0,4.0,5.0,5.0,2.0158940256053555
1.0,1.0,1.0,5.0,1.0,1.0,1.1532908090092164
1.0,1.0,1.0,5.0,1.0,2.0,1.180062097022089
1.0,1.0,1.0,5.0,1.0,5.0,1.7347536943775723
1.0,1.0,1.0,5.0,2.0,3.0,1.4670838030966045
1.0,1.0,1.0,5.0,5.0,5.0,2.015894104971977
1.0,1.0,2.0,1.0,1.0,1.0,1.154356292588825
1.0,1.0,2.0,1.0,1.0,2.0,1.2237160156678468
1.0,1.0,2.0,1.0,2.0,1.0,1.1544673013776094
1.0,1.0,2.0,1.0,3.0,1.0,1.1544794757581218
1.0,1.0,2.0,2.0,1.0,1.0,1.1544665529782434
1.0,1.0,2.0,2.0,1.0,2.0,1.223715993953814
1.0,1.0,2.0,2.0,2.0,2.0,1.2769636520275316
1.0,1.0,2.0,2.0,3.0,1.0,1.1544793173028778
1.0,1.0,2.0,2.0,3.0,2.0,1.3596725312652698
1.0,1.0,2.0,3.0,1.0,1.0,1.1544941769252284
1.0,1.0,2.0,3.0,1.0,3.0,1.4418262456789972
1.0,1.0,2.0,3.0,2.0,1.0,1.1544871437465047
1.0,1.0,2.0,3.0,2.0,2.0,1.3596728552653843
1.0,1.0,2.0,3.0,3.0,1.0,1.1974585847103971
1.0,1.0,2.0,3.0,3.0,2.0,1.5171427205686234
1.0,1.0,2.0,3.0,3.0,3.0,1.5973316021123058
1.0,1.0,2.0,3.0,4.0,3.0,1.669378452245111
1.0,1.0,2.0,3.0,4.0,4.0,1.989042237778583
