0,1,2,3,4,5,function_value
1.0,1.0,1.0,1.0,1.0,1.0,1.1969938694116695
1.0,1.0,1.0,1.0,1.0,2.0,1.1970430012626023
1.0,1.0,1.0,1.0,1.0,3.0,1.1970636604773988
1.0,1.0,1.0,1.0,1.0,5.0,1.5332169020610609
1.0,1.0,1.0,1.0,2.0,1.0,1.1970327508171386
1.0,1.0,1.0,1.0,2.0,2.0,1.1970515892544935
1.0,1.0,1.0,1.0,2.0,3.0,1.197067263746924
1.0,1.0,1.0,1.0,3.0,1.0,1.1970496593582625
1.0,1.0,1.0,1.0,3.0,3.0,1.1970752873587498
1.0,1.0,1.0,1.0,4.0,1.0,1.1970580811663458
1.0,1.0,1.0,1.0,5.0,1.0,1.1970509177697268
1.0,1.0,1.0,1.0,5.0,5.0,1.533217224820479
1.0,1.0,1.0,2.0,1.0,1.0,1.197032322207965
1.0,1.0,1.0,2.0,1.0,2.0,1.1970533029110102
1.0,1.0,1.0,2.0,1.0,3.0,1.1970669974637524
1.0,1.0,1.0,2.0,1.0,5.0,1.5332164801202606
1.0,1.0,1.0,2.0,2.0,1.0,1.1970471705526007
1.0,1.0,1.0,2.0,2.0,2.0,1.1970602694429942
1.0,1.0,1.0,2.0,2.0,3.0,1.1970667951638534
1.0,1.0,1.0,2.0,3.0,1.0,1.1970532377293617
1.0,1.0,1.0,2.0,3.0,2.0,1.1970706657708001
1.0,1.0,1.0,2.0,3.0,3.0,1.1970727671963366
1.0,1.0,1.0,3.0,1.0,1.0,1.1970590358886184
1.0,1.0,1.0,3.0,1.0,2.0,1.1970688722626326
1.0,1.0,1.0,3.0,1.0,3.0,1.197073533170709
1.0,1.0,1.0,3.0,2.0,1.0,1.197060327317042
1.0,1.0,1.0,3.0,2.0,2.0,1.1970679865117146
1.0,1.0,1.0,3.0,2.0,3.0,1.251542590398105
1.0,1.0,1.0,3.0,3.0,1.0,1.197062307765568
1.0,1.0,1.0,3.0,3.0,2.0,1.2515428354725255
1.0,1.0,1.0,3.0,3.0,3.0,1.2515428726792324
1.0,1.0,1.0,3.0,4.0,1.0,1.251544310329883
1.0,1.0,1.0,3.0,4.0,2.0,1.251543650151225
1.0,1.0,1.0,3.0,4.0,3.0,1.2515434331436237
1.0,1.0,1.0,3.0,4.0,4.0,1.2958138559100174
1.0,1.0,1.0,3.0,5.0,3.0,1.2585016601991754
1.0,1.0,1.0,4.0,1.0,1.0,1.1970793557850314
1.0,1.0,1.0,4.0,1.0,2.0,1.1970827136729107
1.0,1.0,1.0,4.0,2.0,2.0,1.1970761453806538
1.0,1.0,1.0,4.0,3.0,2.0,1.2515426181242473
1.0,1.0,1.0,4.0,4.0,1.0,1.251545779401754
1.0,1.0,1.0,4.0,4.0,2.0,1.4325427258218644
1.0,1.0,1.0,4.0,4.0,3.0,1.4325427344144122
1.0,1.0,1.0,4.0,4.0,4.0,1.6203755072912935
1.0,1.0,1.0,4.0,5.0,5.0,1.6203750167242743
1.0,1.0,1.0,5.0,1.0,1.0,1.1970899536501431
1.0,1.0,1.0,5.0,1.0,2.0,1.1970904237219826
1.0,1.0,1.0,5.0,1.0,5.0,1.533216050556276
1.0,1.0,1.0,5.0,2.0,3.0,1.2983181817864158
1.0,1.0,1.0,5.0,5.0,5.0,1.6203747364531433
1.0,1.0,2.0,1.0,1.0,1.0,1.1970276643742273
1.0,1.0,2.0,1.0,1.0,2.0,1.2935204086268115
1.0,1.0,2.0,1.0,2.0,1.0,1.197041110959022
1.0,1.0,2.0,1.0,3.0,1.0,1.1970426909708882
1.0,1.0,2.0,2.0,1.0,1.0,1.1970409053761266
1.0,1.0,2.0,2.0,1.0,2.0,1.2935201586144982
1.0,1.0,2.0,2.0,2.0,2.0,1.347968193724774
1.0,1.0,2.0,2.0,3.0,1.0,1.1970467628783392
1.0,1.0,2.0,2.0,3.0,2.0,1.3633644062835966
1.0,1.0,2.0,3.0,1.0,1.0,1.1970521799611726
1.0,1.0,2.0,3.0,1.0,3.0,1.4003474199756913
1.0,1.0,2.0,3.0,2.0,1.0,1.1970511187636474
1.0,1.0,2.0,3.0,2.0,2.0,1.363364708975398
1.0,1.0,2.0,3.0,3.0,1.0,1.1970527693134805
1.0,1.0,2.0,3.0,3.0,2.0,1.5203004053656035
1.0,1.0,2.0,3.0,3.0,3.0,1.520300287205679
1.0,1.0,2.0,3.0,4.0,3.0,1.5203002381803519
1.0,1.0,2.0,3.0,4.0,4.0,1.8638016265259212
1.0,1.0,2.0,4.0,1.0,4.0,1.4210934551723642
1.0,1.0,2.0,4.0,3.0,3.0,1.714638499297828
1.0,1.0,2.0,4.0,3.0,4.0,1.8638013105995475
1.0,1.0,2.0,4.0,4.0,3.0,1.7929454396551558
1.0,1.0,2.0,4.0,4.0,4.0,1.8638019900219798
1.0,1.0,2.0,5.0,1.0,2.0,1.293519794088277
1.0,1.0,2.0,5.0,1.0,5.0,1.9764025313266689
1.0,1.0,3.0,1.0,1.0,1.0,1.1970329535660469
1.0,1.0,3.0,1.0,1.0,2.0,1.2935204385665744
1.0,1.0,3.0,1.0,1.0,3.0,1.436682760798896
1.0,1.0,3.0,1.0,2.0,3.0,1.4366826912427946
1.0,1.0,3.0,1.0,3.0,1.0,1.1970361031152248
1.0,1.0,3.0,2.0,1.0,1.0,1.1970367590904942
1.0,1.0,3.0,2.0,1.0,2.0,1.4053793024841903
1.0,1.0,3.0,2.0,2.0,2.0,1.5431887842840528
1.0,1.0,3.0,2.0,3.0,3.0,1.7106559848440466
1.0,1.0,3.0,2.0,5.0,5.0,1.835006106484363
1.0,1.0,3.0,3.0,1.0,3.0,1.4366829475241703
1.0,1.0,3.0,3.0,2.0,2.0,1.543188817426626
1.0,1.0,3.0,3.0,3.0,1.0,1.260437680569683
1.0,1.0,3.0,3.0,3.0,3.0,1.714638163674669
1.0,1.0,3.0,4.0,1.0,3.0,1.4438940946999221
1.0,1.0,3.0,4.0,3.0,3.0,1.7146383578012918
1.0,1.0,3.0,4.0,4.0,3.0,1.7929454344855071
1.0,1.0,3.0,4.0,4.0,4.0,2.056937394158438
1.0,1.0,3.0,5.0,3.0,5.0,1.9764023622249154
1.0,1.0,4.0,1.0,2.0,3.0,1.4366831103927329
1.0,1.0,4.0,2.0,3.0,3.0,1.7106560147387018
1.0,1.0,4.0,4.0,1.0,2.0,1.7834783079126173
1.0,1.0,4.0,4.0,4.0,4.0,2.0569373625075835
1.0,1.0,4.0,5.0,5.0,3.0,2.371055432098523
1.0,1.0,5.0,1.0,1.0,1.0,1.2533138021367236
1.0,1.0,5.0,1.0,2.0,1.0,1.3272862138139156
1.0,1.0,5.0,3.0,2.0,3.0,1.7374164276324504
1.0,2.0,1.0,1.0,1.0,1.0,1.1969964938304467
1.0,2.0,1.0,1.0,1.0,2.0,1.1970587204700636
1.0,2.0,1.0,1.0,1.0,3.0,1.1970785356309164
1.0,2.0,1.0,1.0,2.0,1.0,1.1970441735322448
1.0,2.0,1.0,1.0,2.0,2.0,1.1970714221047767
1.0,2.0,1.0,1.0,2.0,3.0,1.1970805795222847
1.0,2.0,1.0,1.0,3.0,1.0,1.1970580671568893
1.0,2.0,1.0,1.0,3.0,2.0,1.1970895167835625
1.0,2.0,1.0,1.0,4.0,1.0,1.1970709201482634
