0,1,2,3,4,5,function_value
1.0,1.0,1.0,1.0,1.0,1.0,1.0216061934335845
1.0,1.0,1.0,1.0,1.0,2.0,1.0228432455075163
1.0,1.0,1.0,1.0,1.0,3.0,1.0423776061483974
1.0,1.0,1.0,1.0,1.0,5.0,1.5833010791969797
1.0,1.0,1.0,1.0,2.0,1.0,1.0206700998520513
1.0,1.0,1.0,1.0,2.0,2.0,1.0231812082450444
1.0,1.0,1.0,1.0,2.0,3.0,1.1514234268252435
1.0,1.0,1.0,1.0,3.0,1.0,1.020358717251708
1.0,1.0,1.0,1.0,3.0,3.0,1.2511449568004527
1.0,1.0,1.0,1.0,4.0,1.0,1.0202585041459962
1.0,1.0,1.0,1.0,5.0,1.0,1.0329453277232348
1.0,1.0,1.0,1.0,5.0,5.0,1.9492357784328866
1.0,1.0,1.0,2.0,1.0,1.0,1.020688112646111
1.0,1.0,1.0,2.0,1.0,2.0,1.0231480591530977
1.0,1.0,1.0,2.0,1.0,3.0,1.1766951463014887
1.0,1.0,1.0,2.0,1.0,5.0,1.6178015120646225
1.0,1.0,1.0,2.0,2.0,1.0,1.020471577017091
1.0,1.0,1.0,2.0,2.0,2.0,1.054444938201774
1.0,1.0,1.0,2.0,2.0,3.0,1.271834416381087
1.0,1.0,1.0,2.0,3.0,1.0,1.0203702358815214
1.0,1.0,1.0,2.0,3.0,2.0,1.184853087958704
1.0,1.0,1.0,2.0,3.0,3.0,1.3687515401543298
1.0,1.0,1.0,3.0,1.0,1.0,1.020396772200252
1.0,1.0,1.0,3.0,1.0,2.0,1.0425773426940161
1.0,1.0,1.0,3.0,1.0,3.0,1.3026550811863202
1.0,1.0,1.0,3.0,2.0,1.0,1.0203868496600204
1.0,1.0,1.0,3.0,2.0,2.0,1.1600402347640466
1.0,1.0,1.0,3.0,2.0,3.0,1.4014991973187307
1.0,1.0,1.0,3.0,3.0,1.0,1.0398450404022865
1.0,1.0,1.0,3.0,3.0,2.0,1.2952752195230812
1.0,1.0,1.0,3.0,3.0,3.0,1.4408410938013332
1.0,1.0,1.0,3.0,4.0,1.0,1.1852116620994684
1.0,1.0,1.0,3.0,4.0,2.0,1.3843968720677773
1.0,1.0,1.0,3.0,4.0,3.0,1.6010313805493306
1.0,1.0,1.0,3.0,4.0,4.0,1.8254599890336174
1.0,1.0,1.0,3.0,5.0,3.0,1.7109350210463876
1.0,1.0,1.0,4.0,1.0,1.0,1.0203143919335385
1.0,1.0,1.0,4.0,1.0,2.0,1.1651414624414131
1.0,1.0,1.0,4.0,2.0,2.0,1.2773183897511733
1.0,1.0,1.0,4.0,3.0,2.0,1.389497160092602
1.0,1.0,1.0,4.0,4.0,1.0,1.2726029177461162
1.0,1.0,1.0,4.0,4.0,2.0,1.5223699179538774
1.0,1.0,1.0,4.0,4.0,3.0,1.730748032524444
1.0,1.0,1.0,4.0,4.0,4.0,1.9848632805127049
1.0,1.0,1.0,4.0,5.0,5.0,2.301071557361119
1.0,1.0,1.0,5.0,1.0,1.0,1.0533466497932369
1.0,1.0,1.0,5.0,1.0,2.0,1.282418398318157
1.0,1.0,1.0,5.0,1.0,5.0,1.9696377514464092
1.0,1.0,1.0,5.0,2.0,3.0,1.623672816396012
