0,1,2,3,4,5,function_value
1.0,1.0,1.0,1.0,1.0,1.0,1.1605671374146556
1.0,1.0,1.0,1.0,1.0,2.0,1.1605060689791562
1.0,1.0,1.0,1.0,1.0,3.0,1.1604915646151053
1.0,1.0,1.0,1.0,2.0,1.0,1.160497465164389
1.0,1.0,1.0,1.0,2.0,2.0,1.1604900108497354
1.0,1.0,1.0,1.0,2.0,3.0,1.1604861576981325
1.0,1.0,1.0,1.0,2.0,4.0,1.1604861971516294
1.0,1.0,1.0,1.0,3.0,1.0,1.1604799701536812
1.0,1.0,1.0,1.0,3.0,2.0,1.1604830923563572
1.0,1.0,1.0,1.0,3.0,3.0,1.1604815804931077
1.0,1.0,1.0,1.0,4.0,1.0,1.160474850755629
1.0,1.0,1.0,1.0,4.0,4.0,1.2853660360809476
1.0,1.0,1.0,1.0,5.0,3.0,1.160477732708416
1.0,1.0,1.0,2.0,1.0,1.0,1.1604888331880114
1.0,1.0,1.0,2.0,1.0,2.0,1.1604944873977254
1.0,1.0,1.0,2.0,1.0,3.0,1.1604913729621944
1.0,1.0,1.0,2.0,1.0,4.0,1.1604883389248948
1.0,1.0,1.0,2.0,2.0,1.0,1.1604851859050265
1.0,1.0,1.0,2.0,2.0,2.0,1.2384968196710688
1.0,1.0,1.0,2.0,2.0,3.0,1.2384968559500282
1.0,1.0,1.0,2.0,2.0,4.0,1.2384968201182642
1.0,1.0,1.0,2.0,3.0,1.0,1.160478890157287
1.0,1.0,1.0,2.0,3.0,2.0,1.2384967936684912
1.0,1.0,1.0,2.0,4.0,2.0,1.2512996937323992
1.0,1.0,1.0,2.0,5.0,5.0,1.5414330063322808
1.0,1.0,1.0,3.0,1.0,1.0,1.1604552582809937
1.0,1.0,1.0,3.0,1.0,2.0,1.1604929409162195
1.0,1.0,1.0,3.0,1.0,3.0,1.160494876082626
1.0,1.0,1.0,3.0,2.0,1.0,1.1604786064575958
1.0,1.0,1.0,3.0,2.0,2.0,1.23849682789983
1.0,1.0,1.0,3.0,2.0,3.0,1.271897364488728
1.0,1.0,1.0,3.0,3.0,1.0,1.1604765645244042
1.0,1.0,1.0,3.0,3.0,2.0,1.2474810834371273
1.0,1.0,1.0,3.0,3.0,3.0,1.2853659735201775
1.0,1.0,1.0,3.0,4.0,2.0,1.2512993006016104
1.0,1.0,1.0,3.0,4.0,3.0,1.2853660191714913
1.0,1.0,1.0,3.0,4.0,4.0,1.2853660097656503
1.0,1.0,1.0,4.0,1.0,1.0,1.1604613183304289
1.0,1.0,1.0,4.0,1.0,2.0,1.16048103141378
1.0,1.0,1.0,4.0,1.0,3.0,1.1604875918006472
1.0,1.0,1.0,4.0,1.0,4.0,1.160485032525342
1.0,1.0,1.0,4.0,2.0,2.0,1.2384967866107113
1.0,1.0,1.0,4.0,2.0,3.0,1.271897358256959
1.0,1.0,1.0,4.0,3.0,2.0,1.2853660973313525
1.0,1.0,1.0,4.0,3.0,3.0,1.2853660072216453
1.0,1.0,1.0,4.0,3.0,4.0,1.285365989578767
1.0,1.0,1.0,4.0,4.0,1.0,1.1604747363593566
1.0,1.0,1.0,4.0,4.0,2.0,1.2853663757697422
1.0,1.0,1.0,4.0,4.0,3.0,1.285366049279691
1.0,1.0,1.0,4.0,4.0,4.0,1.2853659977410252
1.0,1.0,1.0,5.0,1.0,1.0,1.1604723915416109
1.0,1.0,1.0,5.0,1.0,4.0,1.1604788804185595
1.0,1.0,1.0,5.0,1.0,5.0,1.160478996508223
1.0,1.0,1.0,5.0,2.0,1.0,1.160475755671084
1.0,1.0,1.0,5.0,2.0,5.0,1.5700495240641357
1.0,1.0,1.0,5.0,3.0,1.0,1.160476107423553
1.0,1.0,1.0,5.0,3.0,3.0,1.4228393564364095
1.0,1.0,1.0,5.0,4.0,4.0,1.610690064297058
1.0,1.0,1.0,5.0,5.0,5.0,1.6106900804689752
1.0,1.0,2.0,1.0,1.0,1.0,1.1844447222685213
1.0,1.0,2.0,1.0,1.0,2.0,1.296876818142928
1.0,1.0,2.0,1.0,2.0,1.0,1.184444806280608
1.0,1.0,2.0,1.0,2.0,2.0,1.2968768385818406
1.0,1.0,2.0,1.0,2.0,3.0,1.2968768428811766
1.0,1.0,2.0,1.0,3.0,1.0,1.184444879258989
1.0,1.0,2.0,1.0,3.0,2.0,1.2968768654976037
1.0,1.0,2.0,1.0,3.0,3.0,1.2968768429202797
1.0,1.0,2.0,1.0,3.0,5.0,1.6652569317846246
1.0,1.0,2.0,1.0,4.0,1.0,1.1844449003455413
1.0,1.0,2.0,1.0,4.0,3.0,1.2968767963928085
1.0,1.0,2.0,2.0,1.0,1.0,1.1844447529092854
1.0,1.0,2.0,2.0,1.0,2.0,1.4438580493670108
1.0,1.0,2.0,2.0,1.0,3.0,1.4438580718783414
