0,1,2,3,4,5,function_value
1.0,1.0,1.0,1.0,1.0,1.0,1.1542049218711719
1.0,1.0,1.0,1.0,1.0,2.0,1.154225281507673
1.0,1.0,1.0,1.0,1.0,3.0,1.1542289734826514
1.0,1.0,1.0,1.0,2.0,1.0,1.154245831252307
1.0,1.0,1.0,1.0,2.0,2.0,1.1542396959517502
1.0,1.0,1.0,1.0,2.0,3.0,1.154237647349797
1.0,1.0,1.0,1.0,2.0,4.0,1.1542360382901153
1.0,1.0,1.0,1.0,3.0,1.0,1.154251215745399
1.0,1.0,1.0,1.0,3.0,2.0,1.1542405864076848
1.0,1.0,1.0,1.0,3.0,3.0,1.1542396265334296
1.0,1.0,1.0,1.0,4.0,1.0,1.1542455623037868
1.0,1.0,1.0,1.0,4.0,4.0,1.349668938449793
1.0,1.0,1.0,1.0,5.0,3.0,1.1542385669494668
1.0,1.0,1.0,2.0,1.0,1.0,1.1541750839542477
1.0,1.0,1.0,2.0,1.0,2.0,1.154202422535714
1.0,1.0,1.0,2.0,1.0,3.0,1.1542152597029904
1.0,1.0,1.0,2.0,1.0,4.0,1.1542139671764833
1.0,1.0,1.0,2.0,2.0,1.0,1.1543315496780473
1.0,1.0,1.0,2.0,2.0,2.0,1.2275780738100708
1.0,1.0,1.0,2.0,2.0,3.0,1.2275782291274788
1.0,1.0,1.0,2.0,2.0,4.0,1.227578521171136
1.0,1.0,1.0,2.0,3.0,1.0,1.1542698131186708
1.0,1.0,1.0,2.0,3.0,2.0,1.2275774936890524
1.0,1.0,1.0,2.0,4.0,2.0,1.2692624764663207
1.0,1.0,1.0,2.0,5.0,5.0,1.715150024155483
1.0,1.0,1.0,3.0,1.0,1.0,1.1541869940444245
1.0,1.0,1.0,3.0,1.0,2.0,1.1542003496394715
1.0,1.0,1.0,3.0,1.0,3.0,1.154205371408341
1.0,1.0,1.0,3.0,2.0,1.0,1.1542671836657552
1.0,1.0,1.0,3.0,2.0,2.0,1.2275786991267066
1.0,1.0,1.0,3.0,2.0,3.0,1.2641139445196052
1.0,1.0,1.0,3.0,3.0,1.0,1.1542379628961925
1.0,1.0,1.0,3.0,3.0,2.0,1.2275798674427065
1.0,1.0,1.0,3.0,3.0,3.0,1.3060593690416344
1.0,1.0,1.0,3.0,4.0,2.0,1.2692624827686911
1.0,1.0,1.0,3.0,4.0,3.0,1.3060593764875872
1.0,1.0,1.0,3.0,4.0,4.0,1.3496682848769932
1.0,1.0,1.0,4.0,1.0,1.0,1.1541848089280495
1.0,1.0,1.0,4.0,1.0,2.0,1.1541970158716865
1.0,1.0,1.0,4.0,1.0,3.0,1.1542021543952337
1.0,1.0,1.0,4.0,1.0,4.0,1.164077604104681
1.0,1.0,1.0,4.0,2.0,2.0,1.2275789495599225
1.0,1.0,1.0,4.0,2.0,3.0,1.2641141978377313
1.0,1.0,1.0,4.0,3.0,2.0,1.3060595903313117
1.0,1.0,1.0,4.0,3.0,3.0,1.306059489884496
1.0,1.0,1.0,4.0,3.0,4.0,1.3060596783785032
1.0,1.0,1.0,4.0,4.0,1.0,1.1542375806830725
1.0,1.0,1.0,4.0,4.0,2.0,1.324504813712383
1.0,1.0,1.0,4.0,4.0,3.0,1.324505471252015
1.0,1.0,1.0,4.0,4.0,4.0,1.3496677743186867
1.0,1.0,1.0,5.0,1.0,1.0,1.1541939974433577
1.0,1.0,1.0,5.0,1.0,4.0,1.235797539971525
1.0,1.0,1.0,5.0,1.0,5.0,1.3268791571428469
1.0,1.0,1.0,5.0,2.0,1.0,1.154231030597003
1.0,1.0,1.0,5.0,2.0,5.0,1.6761705613479554
1.0,1.0,1.0,5.0,3.0,1.0,1.154222120530974
1.0,1.0,1.0,5.0,3.0,3.0,1.47607255369995
1.0,1.0,1.0,5.0,4.0,4.0,1.731136619684454
1.0,1.0,1.0,5.0,5.0,5.0,1.7400755939932477
1.0,1.0,2.0,1.0,1.0,1.0,1.1740034521571803
1.0,1.0,2.0,1.0,1.0,2.0,1.265385768677284
1.0,1.0,2.0,1.0,2.0,1.0,1.174002928155007
1.0,1.0,2.0,1.0,2.0,2.0,1.265386253170528
1.0,1.0,2.0,1.0,2.0,3.0,1.2653863172390014
1.0,1.0,2.0,1.0,3.0,1.0,1.174003826394389
1.0,1.0,2.0,1.0,3.0,2.0,1.265386015413934
1.0,1.0,2.0,1.0,3.0,3.0,1.265386160451724
1.0,1.0,2.0,1.0,3.0,5.0,1.7762120806542523
1.0,1.0,2.0,1.0,4.0,1.0,1.1740039848594161
1.0,1.0,2.0,1.0,4.0,3.0,1.265386069219567
1.0,1.0,2.0,2.0,1.0,1.0,1.1740029197330832
1.0,1.0,2.0,2.0,1.0,2.0,1.4328672529900102
1.0,1.0,2.0,2.0,1.0,3.0,1.432867286553883
1.0,1.0,2.0,2.0,2.0,1.0,1.174010564239627
1.0,1.0,2.0,2.0,2.0,2.0,1.432868036866216
1.0,1.0,2.0,2.0,3.0,2.0,1.4328675737265426
1.0,1.0,2.0,2.0,3.0,3.0,1.4494534648183528
1.0,1.0,2.0,2.0,3.0,4.0,1.44945354002931
1.0,1.0,2.0,2.0,4.0,2.0,1.432867492879925
1.0,1.0,2.0,2.0,4.0,4.0,1.4494536104845657
1.0,1.0,2.0,3.0,1.0,1.0,1.1740040965954828
1.0,1.0,2.0,3.0,1.0,2.0,1.4328674038435318
1.0,1.0,2.0,3.0,1.0,3.0,1.4328672724890101
1.0,1.0,2.0,3.0,2.0,1.0,1.1740035084517586
1.0,1.0,2.0,3.0,2.0,2.0,1.4328672802585387
1.0,1.0,2.0,3.0,2.0,3.0,1.4328673559147171
1.0,1.0,2.0,3.0,3.0,1.0,1.3750403315102468
1.0,1.0,2.0,3.0,3.0,2.0,1.4494533452966725
1.0,1.0,2.0,3.0,3.0,3.0,1.4494533873161555
1.0,1.0,2.0,3.0,3.0,5.0,1.953470711371423
1.0,1.0,2.0,3.0,4.0,3.0,1.449453364611472
1.0,1.0,2.0,4.0,1.0,3.0,1.4328673105587013
1.0,1.0,2.0,4.0,1.0,4.0,1.667539732002529
1.0,1.0,2.0,4.0,2.0,3.0,1.4328673544439725
1.0,1.0,2.0,4.0,3.0,2.0,1.5364316068956474
