0,1,2,3,4,5,function_value
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,1.0,1.0,1.0,1.0,3.0,1.024280882193784
1.0,1.0,1.0,1.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0,2.0,2.0,1.0
1.0,1.0,1.0,1.0,2.0,3.0,1.1570369750706353
1.0,1.0,1.0,1.0,2.0,4.0,1.3701910938097672
1.0,1.0,1.0,1.0,3.0,1.0,1.0
1.0,1.0,1.0,1.0,3.0,2.0,1.0771552821211399
1.0,1.0,1.0,1.0,3.0,3.0,1.2899702956605206
1.0,1.0,1.0,1.0,4.0,1.0,1.0
1.0,1.0,1.0,1.0,4.0,4.0,1.6364472444052305
1.0,1.0,1.0,1.0,5.0,3.0,1.5559547174009603
1.0,1.0,1.0,2.0,1.0,1.0,1.0
1.0,1.0,1.0,2.0,1.0,2.0,1.0
1.0,1.0,1.0,2.0,1.0,3.0,1.1451699161245175
1.0,1.0,1.0,2.0,1.0,4.0,1.3583564424118997
1.0,1.0,1.0,2.0,2.0,1.0,1.0
1.0,1.0,1.0,2.0,2.0,2.0,1.0668049547304206
1.0,1.0,1.0,2.0,2.0,3.0,1.2783562322803002
1.0,1.0,1.0,2.0,2.0,4.0,1.4913599035969443
1.0,1.0,1.0,2.0,3.0,1.0,1.0
1.0,1.0,1.0,2.0,3.0,2.0,1.198580834514504
1.0,1.0,1.0,2.0,4.0,2.0,1.3313886383545552
1.0,1.0,1.0,2.0,5.0,5.0,2.103739531979777
1.0,1.0,1.0,3.0,1.0,1.0,1.0
1.0,1.0,1.0,3.0,1.0,2.0,1.053849869996614
1.0,1.0,1.0,3.0,1.0,3.0,1.2659062651256665
1.0,1.0,1.0,3.0,2.0,1.0,1.0
1.0,1.0,1.0,3.0,2.0,2.0,1.1862735804452695
1.0,1.0,1.0,3.0,2.0,3.0,1.3993202569880594
1.0,1.0,1.0,3.0,3.0,1.0,1.1063080937342822
1.0,1.0,1.0,3.0,3.0,2.0,1.3193185059015524
1.0,1.0,1.0,3.0,3.0,3.0,1.5320659543825972
1.0,1.0,1.0,3.0,4.0,2.0,1.4523135998269834
1.0,1.0,1.0,3.0,4.0,3.0,1.665019614274602
1.0,1.0,1.0,3.0,4.0,4.0,1.8787901228293857
1.0,1.0,1.0,4.0,1.0,1.0,1.0
1.0,1.0,1.0,4.0,1.0,2.0,1.1744688879630192
1.0,1.0,1.0,4.0,1.0,3.0,1.387297346600096
1.0,1.0,1.0,4.0,1.0,4.0,1.600698718520105
1.0,1.0,1.0,4.0,2.0,2.0,1.3074741944987591
1.0,1.0,1.0,4.0,2.0,3.0,1.5204506959583588
1.0,1.0,1.0,4.0,3.0,2.0,1.4406171422517229
1.0,1.0,1.0,4.0,3.0,3.0,1.6534334147691334
1.0,1.0,1.0,4.0,3.0,4.0,1.8667096140216513
1.0,1.0,1.0,4.0,4.0,1.0,1.3603706389651782
1.0,1.0,1.0,4.0,4.0,2.0,1.5737311254059505
1.0,1.0,1.0,4.0,4.0,3.0,1.7864060645385242
1.0,1.0,1.0,4.0,4.0,4.0,1.9992225317592283
1.0,1.0,1.0,5.0,1.0,1.0,1.0824634820810302
1.0,1.0,1.0,5.0,1.0,4.0,1.7218699535142181
1.0,1.0,1.0,5.0,1.0,5.0,1.9349848479861922
1.0,1.0,1.0,5.0,2.0,1.0,1.2155352362643919
1.0,1.0,1.0,5.0,2.0,5.0,2.0682363787656968
1.0,1.0,1.0,5.0,3.0,1.0,1.348450384756237
1.0,1.0,1.0,5.0,3.0,3.0,1.7750671090902377
1.0,1.0,1.0,5.0,4.0,4.0,2.1211320533609137
1.0,1.0,1.0,5.0,5.0,5.0,2.4668910095282492
1.0,1.0,2.0,1.0,1.0,1.0,1.0
1.0,1.0,2.0,1.0,1.0,2.0,1.0472277548112108
1.0,1.0,2.0,1.0,2.0,1.0,1.0
1.0,1.0,2.0,1.0,2.0,2.0,1.179844577343078
1.0,1.0,2.0,1.0,2.0,3.0,1.392398094240936
1.0,1.0,2.0,1.0,3.0,1.0,1.099123782860552
1.0,1.0,2.0,1.0,3.0,2.0,1.3123807346792091
1.0,1.0,2.0,1.0,3.0,3.0,1.5251449576510125
1.0,1.0,2.0,1.0,3.0,5.0,1.9518794792033647
1.0,1.0,2.0,1.0,4.0,1.0,1.2321844601784473
1.0,1.0,2.0,1.0,4.0,3.0,1.6584084299187034
1.0,1.0,2.0,2.0,1.0,1.0,1.0
1.0,1.0,2.0,2.0,1.0,2.0,1.1712132464738112
1.0,1.0,2.0,2.0,1.0,3.0,1.3805639658048126
1.0,1.0,2.0,2.0,2.0,1.0,1.0873393012734287
1.0,1.0,2.0,2.0,2.0,2.0,1.3015601793510556
1.0,1.0,2.0,2.0,3.0,2.0,1.4336315174063148
1.0,1.0,2.0,2.0,3.0,3.0,1.6467484652335738
1.0,1.0,2.0,2.0,3.0,4.0,1.8596896768093032
1.0,1.0,2.0,2.0,4.0,2.0,1.5664645751913404
1.0,1.0,2.0,2.0,4.0,4.0,1.9926949047915679
1.0,1.0,2.0,3.0,1.0,1.0,1.0759223443958095
1.0,1.0,2.0,3.0,1.0,2.0,1.28854896153761
1.0,1.0,2.0,3.0,1.0,3.0,1.5016094699540383
1.0,1.0,2.0,3.0,2.0,1.0,1.2084590326552278
1.0,1.0,2.0,3.0,2.0,2.0,1.421521492587239
1.0,1.0,2.0,3.0,2.0,3.0,1.6345840513670458
1.0,1.0,2.0,3.0,3.0,1.0,1.3417620403424484
1.0,1.0,2.0,3.0,3.0,2.0,1.5552054102116466
