0,1,2,3,4,5,function_value
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0597810479575207
1.0,1.0,1.0,1.0,1.0,5.0,1.5555405524589954
1.0,1.0,1.0,1.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0,2.0,2.0,1.0
1.0,1.0,1.0,1.0,3.0,1.0,1.0
1.0,1.0,1.0,1.0,3.0,2.0,1.0627261266880497
1.0,1.0,1.0,1.0,3.0,3.0,1.304689439903289
1.0,1.0,1.0,1.0,4.0,1.0,1.0
1.0,1.0,1.0,1.0,4.0,3.0,1.4263895712188495
1.0,1.0,1.0,1.0,5.0,1.0,1.0572731400802513
1.0,1.0,1.0,2.0,1.0,1.0,1.0
1.0,1.0,1.0,2.0,1.0,2.0,1.0
1.0,1.0,1.0,2.0,1.0,3.0,1.175152504454174
1.0,1.0,1.0,2.0,2.0,1.0,1.0
1.0,1.0,1.0,2.0,2.0,2.0,1.0549482389373506
1.0,1.0,1.0,2.0,2.0,3.0,1.2971962316970866
1.0,1.0,1.0,2.0,3.0,1.0,1.0
1.0,1.0,1.0,2.0,3.0,2.0,1.1750262068563482
1.0,1.0,1.0,2.0,3.0,3.0,1.4201196559366625
1.0,1.0,1.0,2.0,4.0,2.0,1.2964488029293928
1.0,1.0,1.0,2.0,4.0,3.0,1.5414885337182778
1.0,1.0,1.0,2.0,5.0,2.0,1.4185675330890044
1.0,1.0,1.0,3.0,1.0,1.0,1.0
1.0,1.0,1.0,3.0,1.0,2.0,1.0475534451170225
1.0,1.0,1.0,3.0,1.0,3.0,1.2889217199940413
1.0,1.0,1.0,3.0,2.0,1.0,1.0
1.0,1.0,1.0,3.0,2.0,2.0,1.1685863703114037
1.0,1.0,1.0,3.0,2.0,3.0,1.4130668397215767
1.0,1.0,1.0,3.0,3.0,1.0,1.0462801668635693
1.0,1.0,1.0,3.0,3.0,2.0,1.2896993982070069
1.0,1.0,1.0,3.0,3.0,3.0,1.5309570502798633
1.0,1.0,1.0,3.0,4.0,3.0,1.6577440532949919
1.0,1.0,1.0,3.0,4.0,4.0,1.903361294053472
1.0,1.0,1.0,3.0,5.0,3.0,1.7798618046237409
1.0,1.0,1.0,4.0,1.0,1.0,1.0
1.0,1.0,1.0,4.0,1.0,2.0,1.1619986408642606
1.0,1.0,1.0,4.0,1.0,3.0,1.4070668819599033
1.0,1.0,1.0,4.0,2.0,2.0,1.2832648656336916
1.0,1.0,1.0,4.0,2.0,3.0,1.5302525979621713
1.0,1.0,1.0,4.0,3.0,3.0,1.6495962288443258
1.0,1.0,1.0,4.0,3.0,4.0,1.895008730210604
1.0,1.0,1.0,4.0,4.0,3.0,1.7757963642924401
1.0,1.0,1.0,4.0,4.0,4.0,2.0179132527495995
1.0,1.0,1.0,5.0,1.0,1.0,1.031275752461753
1.0,1.0,1.0,5.0,1.0,2.0,1.2771265611695115
1.0,1.0,1.0,5.0,1.0,3.0,1.5227442885840772
1.0,1.0,1.0,5.0,1.0,4.0,1.7683624994720253
1.0,1.0,1.0,5.0,1.0,5.0,2.013964617749622
1.0,1.0,1.0,5.0,3.0,1.0,1.2754515137288387
1.0,1.0,1.0,5.0,3.0,2.0,1.5213628624814748
1.0,1.0,1.0,5.0,3.0,3.0,1.7661624782611953
1.0,1.0,1.0,5.0,4.0,4.0,2.135783589448811
1.0,1.0,1.0,5.0,4.0,5.0,2.3814009953730855
1.0,1.0,1.0,5.0,5.0,5.0,2.4960599260221956
1.0,1.0,2.0,1.0,1.0,1.0,1.0
1.0,1.0,2.0,1.0,1.0,2.0,1.0881713050072648
1.0,1.0,2.0,1.0,2.0,1.0,1.0
1.0,1.0,2.0,1.0,2.0,2.0,1.19441975709492
1.0,1.0,2.0,1.0,3.0,1.0,1.0709563291228141
1.0,1.0,2.0,1.0,4.0,3.0,1.6839576515280001
1.0,1.0,2.0,1.0,4.0,4.0,1.9303042671327946
1.0,1.0,2.0,2.0,1.0,1.0,1.0
1.0,1.0,2.0,2.0,1.0,2.0,1.1865293292455428
1.0,1.0,2.0,2.0,1.0,3.0,1.4324815721987205
1.0,1.0,2.0,2.0,2.0,1.0,1.0637585654481212
1.0,1.0,2.0,2.0,2.0,2.0,1.3094447683957238
1.0,1.0,2.0,2.0,3.0,1.0,1.1859442366972786
1.0,1.0,2.0,2.0,3.0,2.0,1.4311005647089272
1.0,1.0,2.0,2.0,3.0,3.0,1.675735715894367
1.0,1.0,2.0,2.0,5.0,2.0,1.6761428497753368
1.0,1.0,2.0,3.0,1.0,1.0,1.0572637935518414
1.0,1.0,2.0,3.0,1.0,2.0,1.3020352906352632
1.0,1.0,2.0,3.0,1.0,3.0,1.5486201935912838
1.0,1.0,2.0,3.0,2.0,2.0,1.4257336882766454
1.0,1.0,2.0,3.0,2.0,3.0,1.67073864186608
1.0,1.0,2.0,3.0,3.0,1.0,1.3016209086036514
1.0,1.0,2.0,3.0,3.0,3.0,1.7911664351008894
1.0,1.0,2.0,3.0,3.0,4.0,2.0384740225295124
1.0,1.0,2.0,3.0,4.0,2.0,1.669357170599738
1.0,1.0,2.0,4.0,1.0,2.0,1.4186795579584686
1.0,1.0,2.0,4.0,1.0,4.0,1.9099153683054442
1.0,1.0,2.0,4.0,3.0,1.0,1.4183650160360393
1.0,1.0,2.0,4.0,3.0,3.0,1.908533572951141
1.0,1.0,2.0,4.0,4.0,4.0,2.2773370900098846
1.0,1.0,2.0,4.0,5.0,3.0,2.152768829540935
1.0,1.0,2.0,4.0,5.0,5.0,2.645071889803769
