0,1,2,3,4,5,function_value
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,1.0,1.0,1.0,1.0,3.0,1.1003036254982617
1.0,1.0,1.0,1.0,1.0,5.0,1.610751036246891
1.0,1.0,1.0,1.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0,2.0,2.0,1.0
1.0,1.0,1.0,1.0,3.0,1.0,1.0
1.0,1.0,1.0,1.0,3.0,2.0,1.086475707630934
1.0,1.0,1.0,1.0,3.0,3.0,1.3401181199322043
1.0,1.0,1.0,1.0,4.0,1.0,1.0
1.0,1.0,1.0,1.0,4.0,3.0,1.4598492610301155
1.0,1.0,1.0,1.0,5.0,1.0,1.0705350099453677
1.0,1.0,1.0,2.0,1.0,1.0,1.0
1.0,1.0,1.0,2.0,1.0,2.0,1.0
1.0,1.0,1.0,2.0,1.0,3.0,1.21406277789556
1.0,1.0,1.0,2.0,2.0,1.0,1.0
1.0,1.0,1.0,2.0,2.0,2.0,1.0801106973661672
1.0,1.0,1.0,2.0,2.0,3.0,1.3338699586639533
1.0,1.0,1.0,2.0,3.0,1.0,1.0
1.0,1.0,1.0,2.0,3.0,2.0,1.1994518650066865
1.0,1.0,1.0,2.0,3.0,3.0,1.4538786150908458
1.0,1.0,1.0,2.0,4.0,2.0,1.319100523809944
1.0,1.0,1.0,2.0,4.0,3.0,1.5735093982790143
1.0,1.0,1.0,2.0,5.0,2.0,1.438909086624987
1.0,1.0,1.0,3.0,1.0,1.0,1.0
1.0,1.0,1.0,3.0,1.0,2.0,1.0738818601544946
1.0,1.0,1.0,3.0,1.0,3.0,1.327352302845626
1.0,1.0,1.0,3.0,2.0,1.0,1.0
1.0,1.0,1.0,3.0,2.0,2.0,1.19341676197085
1.0,1.0,1.0,3.0,2.0,3.0,1.447738832202095
1.0,1.0,1.0,3.0,3.0,1.0,1.0589959901327244
1.0,1.0,1.0,3.0,3.0,2.0,1.3130254891422295
1.0,1.0,1.0,3.0,3.0,3.0,1.5663910089989386
1.0,1.0,1.0,3.0,4.0,3.0,1.6874814346925722
1.0,1.0,1.0,3.0,4.0,4.0,1.9420419263552122
1.0,1.0,1.0,3.0,5.0,3.0,1.8072866075973038
1.0,1.0,1.0,4.0,1.0,1.0,1.0
1.0,1.0,1.0,4.0,1.0,2.0,1.187419499660333
1.0,1.0,1.0,4.0,1.0,3.0,1.4418657262598251
1.0,1.0,1.0,4.0,2.0,2.0,1.3070316108635114
1.0,1.0,1.0,4.0,2.0,3.0,1.5619416824800052
1.0,1.0,1.0,4.0,3.0,3.0,1.6810282676871466
1.0,1.0,1.0,4.0,3.0,4.0,1.935550690618231
1.0,1.0,1.0,4.0,4.0,3.0,1.8018827052840782
1.0,1.0,1.0,4.0,4.0,4.0,2.0555484961476704
1.0,1.0,1.0,5.0,1.0,1.0,1.0464659736389645
1.0,1.0,1.0,5.0,1.0,2.0,1.3011184542720997
1.0,1.0,1.0,5.0,1.0,3.0,1.5556809088839039
1.0,1.0,1.0,5.0,1.0,4.0,1.8102432936804664
1.0,1.0,1.0,5.0,1.0,5.0,2.0647857657403264
1.0,1.0,1.0,5.0,3.0,1.0,1.2860994413363163
1.0,1.0,1.0,5.0,3.0,2.0,1.5407391083348663
1.0,1.0,1.0,5.0,3.0,3.0,1.7950904662111016
1.0,1.0,1.0,5.0,4.0,4.0,2.169941463334264
1.0,1.0,1.0,5.0,4.0,5.0,2.424506835184279
1.0,1.0,1.0,5.0,5.0,5.0,2.5424033270091475
1.0,1.0,2.0,1.0,1.0,1.0,1.0
1.0,1.0,2.0,1.0,1.0,2.0,1.1004466720051929
1.0,1.0,2.0,1.0,2.0,1.0,1.0
1.0,1.0,2.0,1.0,2.0,2.0,1.2163075716122302
1.0,1.0,2.0,1.0,3.0,1.0,1.0815598937786592
1.0,1.0,2.0,1.0,4.0,3.0,1.7104143752448775
1.0,1.0,2.0,1.0,4.0,4.0,1.9651689211058418
1.0,1.0,2.0,2.0,1.0,1.0,1.0
1.0,1.0,2.0,2.0,1.0,2.0,1.2099362353856473
1.0,1.0,2.0,2.0,1.0,3.0,1.4646022126524167
1.0,1.0,2.0,2.0,2.0,1.0,1.0753898340119858
1.0,1.0,2.0,2.0,2.0,2.0,1.3299742181332608
1.0,1.0,2.0,2.0,3.0,1.0,1.1952161000121029
1.0,1.0,2.0,2.0,3.0,2.0,1.4496625471695141
1.0,1.0,2.0,2.0,3.0,3.0,1.7039657046878958
1.0,1.0,2.0,2.0,5.0,2.0,1.6894816366112977
1.0,1.0,2.0,3.0,1.0,1.0,1.06937661315712
1.0,1.0,2.0,3.0,1.0,2.0,1.32371678650193
1.0,1.0,2.0,3.0,1.0,3.0,1.578535497084749
1.0,1.0,2.0,3.0,2.0,2.0,1.4439339047922002
1.0,1.0,2.0,3.0,2.0,3.0,1.6983469713983492
1.0,1.0,2.0,3.0,3.0,1.0,1.3090323810271303
1.0,1.0,2.0,3.0,3.0,3.0,1.8177233239880588
1.0,1.0,2.0,3.0,3.0,4.0,2.0727204791673306
1.0,1.0,2.0,3.0,4.0,2.0,1.68340685739878
1.0,1.0,2.0,4.0,1.0,2.0,1.437791260131875
1.0,1.0,2.0,4.0,1.0,4.0,1.9469191713453633
1.0,1.0,2.0,4.0,3.0,1.0,1.4231176504303515
1.0,1.0,2.0,4.0,3.0,3.0,1.9319719144272236
1.0,1.0,2.0,4.0,4.0,4.0,2.30661543315306
1.0,1.0,2.0,4.0,5.0,3.0,2.1716016444424193
1.0,1.0,2.0,4.0,5.0,5.0,2.680980056053771
