0,1,2,3,4,5,function_value
1.0,1.0,1.0,1.0,1.0,1.0,1.0274104456765831
1.0,1.0,1.0,1.0,1.0,2.0,1.0270371437992836
1.0,1.0,1.0,1.0,1.0,3.0,1.0270203841645922
1.0,1.0,1.0,1.0,1.0,5.0,1.4823156036740186
1.0,1.0,1.0,1.0,2.0,1.0,1.0265197429834907
1.0,1.0,1.0,1.0,2.0,2.0,1.0270452760423248
1.0,1.0,1.0,1.0,3.0,1.0,1.0261876846306766
1.0,1.0,1.0,1.0,3.0,2.0,1.039732311840061
1.0,1.0,1.0,1.0,3.0,3.0,1.2403110990263733
1.0,1.0,1.0,1.0,4.0,1.0,1.0260382514196713
1.0,1.0,1.0,1.0,4.0,3.0,1.3587568976180042
1.0,1.0,1.0,1.0,5.0,1.0,1.0259838814781603
1.0,1.0,1.0,2.0,1.0,1.0,1.0265206931058226
1.0,1.0,1.0,2.0,1.0,2.0,1.0269955112577884
1.0,1.0,1.0,2.0,1.0,3.0,1.1040153956759788
1.0,1.0,1.0,2.0,2.0,1.0,1.026310830662082
1.0,1.0,1.0,2.0,2.0,2.0,1.0270494877135723
1.0,1.0,1.0,2.0,2.0,3.0,1.2256844524238941
1.0,1.0,1.0,2.0,3.0,1.0,1.0261952861460089
1.0,1.0,1.0,2.0,3.0,2.0,1.1295571566077387
1.0,1.0,1.0,2.0,3.0,3.0,1.3548265098418721
1.0,1.0,1.0,2.0,4.0,2.0,1.2461247921295528
1.0,1.0,1.0,2.0,4.0,3.0,1.4712182232960425
1.0,1.0,1.0,2.0,5.0,2.0,1.3689760132116764
1.0,1.0,1.0,3.0,1.0,1.0,1.0261969922635632
1.0,1.0,1.0,3.0,1.0,2.0,1.0270008683758418
1.0,1.0,1.0,3.0,1.0,3.0,1.2089422860572125
1.0,1.0,1.0,3.0,2.0,1.0,1.0262011038443675
1.0,1.0,1.0,3.0,2.0,2.0,1.1253377087877454
1.0,1.0,1.0,3.0,2.0,3.0,1.3430616337965746
1.0,1.0,1.0,3.0,3.0,1.0,1.026479379100824
1.0,1.0,1.0,3.0,3.0,2.0,1.2377153706817896
1.0,1.0,1.0,3.0,3.0,3.0,1.4409029938478823
1.0,1.0,1.0,3.0,4.0,3.0,1.5916739721414008
1.0,1.0,1.0,3.0,4.0,4.0,1.8207646559991844
1.0,1.0,1.0,3.0,5.0,3.0,1.7145252695355246
1.0,1.0,1.0,4.0,1.0,1.0,1.0260564661702711
1.0,1.0,1.0,4.0,1.0,2.0,1.1160169010891707
1.0,1.0,1.0,4.0,1.0,3.0,1.3395791411679003
1.0,1.0,1.0,4.0,2.0,2.0,1.2313764583018272
1.0,1.0,1.0,4.0,2.0,3.0,1.4709126122702056
1.0,1.0,1.0,4.0,3.0,3.0,1.5742757217461831
1.0,1.0,1.0,4.0,3.0,4.0,1.8007859759342923
1.0,1.0,1.0,4.0,4.0,3.0,1.7274080426404497
1.0,1.0,1.0,4.0,4.0,4.0,1.9305066005028606
1.0,1.0,1.0,5.0,1.0,1.0,1.0260067431042503
1.0,1.0,1.0,5.0,1.0,2.0,1.2269470245586638
1.0,1.0,1.0,5.0,1.0,3.0,1.456037675064687
1.0,1.0,1.0,5.0,1.0,4.0,1.685128373915301
1.0,1.0,1.0,5.0,1.0,5.0,1.9149401103925339
1.0,1.0,1.0,5.0,3.0,1.0,1.2415090017398187
1.0,1.0,1.0,5.0,3.0,2.0,1.4726493276101884
1.0,1.0,1.0,5.0,3.0,3.0,1.6958368466207983
1.0,1.0,1.0,5.0,4.0,4.0,2.0621640228665523
1.0,1.0,1.0,5.0,4.0,5.0,2.2912545767078014
1.0,1.0,1.0,5.0,5.0,5.0,2.35949198943539
1.0,1.0,2.0,1.0,1.0,1.0,1.0286283658163307
1.0,1.0,2.0,1.0,1.0,2.0,1.11256400827844
1.0,1.0,2.0,1.0,2.0,1.0,1.028881369482522
1.0,1.0,2.0,1.0,2.0,2.0,1.1540582448598837
1.0,1.0,2.0,1.0,3.0,1.0,1.0483791796774198
1.0,1.0,2.0,1.0,4.0,3.0,1.6261532374076182
1.0,1.0,2.0,1.0,4.0,4.0,1.860554934892055
1.0,1.0,2.0,2.0,1.0,1.0,1.0289639481850696
1.0,1.0,2.0,2.0,1.0,2.0,1.1371439473853997
1.0,1.0,2.0,2.0,1.0,3.0,1.367768224708036
1.0,1.0,2.0,2.0,2.0,1.0,1.0352581254858702
1.0,1.0,2.0,2.0,2.0,2.0,1.2646476149446506
1.0,1.0,2.0,2.0,3.0,1.0,1.158408049317163
1.0,1.0,2.0,2.0,3.0,2.0,1.3842395873376607
1.0,1.0,2.0,2.0,3.0,3.0,1.6063037779023042
1.0,1.0,2.0,2.0,5.0,2.0,1.636285799017058
1.0,1.0,2.0,3.0,1.0,1.0,1.0290661419624885
1.0,1.0,2.0,3.0,1.0,2.0,1.2518465760565118
1.0,1.0,2.0,3.0,1.0,3.0,1.487345724157293
1.0,1.0,2.0,3.0,2.0,2.0,1.3863114734711082
1.0,1.0,2.0,3.0,2.0,3.0,1.610196876212203
1.0,1.0,2.0,3.0,3.0,1.0,1.2748672583673593
1.0,1.0,2.0,3.0,3.0,3.0,1.720819175285247
1.0,1.0,2.0,3.0,3.0,4.0,1.9621383940786912
1.0,1.0,2.0,3.0,4.0,2.0,1.6268082715825283
1.0,1.0,2.0,4.0,1.0,2.0,1.3747135781785773
1.0,1.0,2.0,4.0,1.0,4.0,1.8328949591337986
1.0,1.0,2.0,4.0,3.0,1.0,1.3998075676590829
1.0,1.0,2.0,4.0,3.0,3.0,1.8495064000080064
1.0,1.0,2.0,4.0,4.0,4.0,2.209930665989644
1.0,1.0,2.0,4.0,5.0,3.0,2.095208631015169
1.0,1.0,2.0,4.0,5.0,5.0,2.5618722019372484
1.0,1.0,2.0,5.0,1.0,1.0,1.2620820255289829
1.0,1.0,2.0,5.0,1.0,3.0,1.7310260567187916
1.0,1.0,2.0,5.0,1.0,5.0,2.178444035423239
1.0,1.0,2.0,5.0,2.0,3.0,1.843113882343674
1.0,1.0,2.0,5.0,3.0,5.0,2.4326288429443355
1.0,1.0,2.0,5.0,5.0,5.0,2.655803095872699
1.0,1.0,3.0,1.0,1.0,1.0,1.0553154782264507
1.0,1.0,3.0,1.0,1.0,2.0,1.31500994721179
1.0,1.0,3.0,1.0,2.0,1.0,1.1758660131497616
1.0,1.0,3.0,1.0,2.0,2.0,1.4089461360607372
1.0,1.0,3.0,1.0,3.0,1.0,1.3120106426206697
1.0,1.0,3.0,1.0,3.0,3.0,1.7516063302086615
1.0,1.0,3.0,1.0,4.0,3.0,1.8872071862489026
1.0,1.0,3.0,2.0,1.0,1.0,1.185413573531301
1.0,1.0,3.0,2.0,1.0,2.0,1.411017953054642
1.0,1.0,3.0,2.0,3.0,2.0,1.6856530460364185
1.0,1.0,3.0,2.0,3.0,3.0,1.8734065311743042
1.0,1.0,3.0,3.0,1.0,1.0,1.2884961437154545
1.0,1.0,3.0,3.0,1.0,2.0,1.5137649509359457
1.0,1.0,3.0,3.0,1.0,3.0,1.747374964926083
1.0,1.0,3.0,3.0,3.0,2.0,1.7766645806907058
1.0,1.0,3.0,3.0,3.0,3.0,1.9548135832943487
1.0,1.0,3.0,3.0,4.0,3.0,2.128606452061015
1.0,1.0,3.0,3.0,4.0,4.0,2.3462777395561587
1.0,1.0,3.0,4.0,1.0,1.0,1.409848096757885
1.0,1.0,3.0,4.0,1.0,3.0,1.868029332383776
1.0,1.0,3.0,4.0,3.0,4.0,2.342822349558073
1.0,1.0,3.0,5.0,3.0,3.0,2.2301902879312867
1.0,1.0,4.0,1.0,1.0,1.0,1.3219676162916691
1.0,1.0,4.0,2.0,2.0,3.0,2.0221883962686187
1.0,1.0,4.0,2.0,3.0,2.0,1.915948991483733
1.0,1.0,4.0,3.0,1.0,1.0,1.557614617237401
1.0,1.0,4.0,3.0,1.0,2.0,1.786705219066772
1.0,1.0,4.0,3.0,3.0,3.0,2.2614980248560608
1.0,1.0,4.0,4.0,1.0,1.0,1.6684039276939944
1.0,1.0,4.0,4.0,4.0,5.0,2.967471395830959
1.0,1.0,5.0,1.0,1.0,1.0,1.588922723506835
1.0,1.0,5.0,4.0,4.0,4.0,3.0026058740214188
1.0,1.0,5.0,5.0,1.0,5.0,2.996566363006966
1.0,1.0,5.0,5.0,5.0,5.0,3.4625238955010684
1.0,2.0,1.0,1.0,1.0,1.0,1.0264984046937715
1.0,2.0,1.0,1.0,1.0,2.0,1.0267279379523935
1.0,2.0,1.0,1.0,2.0,1.0,1.026220458060702
1.0,2.0,1.0,1.0,2.0,2.0,1.027050879183191
1.0,2.0,1.0,1.0,2.0,3.0,1.1590319610939823
1.0,2.0,1.0,1.0,3.0,1.0,1.0260529057304881
1.0,2.0,1.0,1.0,3.0,2.0,1.0541414088539565
1.0,2.0,1.0,1.0,3.0,4.0,1.5123224958666444
1.0,2.0,1.0,1.0,4.0,1.0,1.0259952785717747
1.0,2.0,1.0,1.0,4.0,2.0,1.1769924272896188
1.0,2.0,1.0,1.0,4.0,4.0,1.6351738930927404
1.0,2.0,1.0,2.0,1.0,1.0,1.0262284812996965
1.0,2.0,1.0,2.0,1.0,2.0,1.0269515665527935
1.0,2.0,1.0,2.0,2.0,1.0,1.026164916681783
1.0,2.0,1.0,2.0,2.0,2.0,1.0447113343189267
1.0,2.0,1.0,2.0,2.0,3.0,1.2768394568012642
1.0,2.0,1.0,2.0,3.0,1.0,1.0261339480778429
1.0,2.0,1.0,2.0,3.0,2.0,1.2060191649367253
1.0,2.0,1.0,2.0,3.0,3.0,1.4029806757549317
1.0,2.0,1.0,2.0,4.0,2.0,1.2934510383016526
1.0,2.0,1.0,2.0,4.0,3.0,1.5225416594458319
1.0,2.0,1.0,3.0,1.0,1.0,1.0260731890872425
1.0,2.0,1.0,3.0,1.0,2.0,1.0406654790532655
1.0,2.0,1.0,3.0,1.0,3.0,1.2720067729735367
1.0,2.0,1.0,3.0,2.0,1.0,1.0261396773086822
1.0,2.0,1.0,3.0,2.0,2.0,1.1525572445477856
1.0,2.0,1.0,3.0,2.0,3.0,1.3918086601054847
1.0,2.0,1.0,3.0,3.0,1.0,1.0556047872427519
1.0,2.0,1.0,3.0,3.0,2.0,1.290609136514566
1.0,2.0,1.0,3.0,3.0,3.0,1.4884791778824906
1.0,2.0,1.0,3.0,3.0,5.0,1.9743302296624652
1.0,2.0,1.0,3.0,4.0,2.0,1.423282628682957
1.0,2.0,1.0,3.0,4.0,3.0,1.6336250567424535
1.0,2.0,1.0,3.0,5.0,5.0,2.2200324881577718
1.0,2.0,1.0,4.0,1.0,1.0,1.0260160511950305
1.0,2.0,1.0,4.0,2.0,1.0,1.0515751509264197
1.0,2.0,1.0,4.0,2.0,2.0,1.2951260439636834
1.0,2.0,1.0,4.0,3.0,1.0,1.1744263092742833
1.0,2.0,1.0,4.0,3.0,2.0,1.403516890406496
1.0,2.0,1.0,4.0,3.0,3.0,1.6254624765946286
1.0,2.0,1.0,4.0,4.0,1.0,1.3057595942748366
1.0,2.0,1.0,4.0,4.0,2.0,1.5303506819257462
1.0,2.0,1.0,4.0,4.0,3.0,1.7639409380751656
1.0,2.0,1.0,4.0,4.0,4.0,1.9526244215115391
1.0,2.0,1.0,5.0,2.0,4.0,1.8553055922775576
1.0,2.0,1.0,5.0,2.0,5.0,2.0928786420514394
1.0,2.0,1.0,5.0,3.0,3.0,1.7365685833829612
1.0,2.0,1.0,5.0,4.0,4.0,2.1010078729106616
1.0,2.0,1.0,5.0,4.0,5.0,2.3385808493265294
1.0,2.0,1.0,5.0,5.0,3.0,2.003250650591385
1.0,2.0,1.0,5.0,5.0,5.0,2.4488108387423213
1.0,2.0,2.0,1.0,1.0,1.0,1.0291638238706156
1.0,2.0,2.0,1.0,1.0,2.0,1.1125661782070986
1.0,2.0,2.0,1.0,2.0,1.0,1.029065553962374
1.0,2.0,2.0,1.0,2.0,2.0,1.1973037339556512
1.0,2.0,2.0,1.0,2.0,4.0,1.6621791024594186
1.0,2.0,2.0,1.0,3.0,1.0,1.096935630224419
1.0,2.0,2.0,1.0,3.0,3.0,1.5474572408040095
1.0,2.0,2.0,1.0,4.0,2.0,1.475146668630903
1.0,2.0,2.0,1.0,4.0,3.0,1.6703079398771685
1.0,2.0,2.0,1.0,5.0,1.0,1.3349779209752037
1.0,2.0,2.0,2.0,1.0,1.0,1.0291099664166878
1.0,2.0,2.0,2.0,1.0,2.0,1.19112071056691
1.0,2.0,2.0,2.0,2.0,1.0,1.0890973882696857
1.0,2.0,2.0,2.0,2.0,2.0,1.3000918723534685
1.0,2.0,2.0,2.0,2.0,3.0,1.5495467745756673
1.0,2.0,2.0,2.0,3.0,2.0,1.462194430951444
1.0,2.0,2.0,2.0,3.0,3.0,1.655711569675335
1.0,2.0,2.0,2.0,4.0,2.0,1.5576760551649125
1.0,2.0,2.0,2.0,4.0,4.0,2.015724008294605
