0,1,2,3,4,5,function_value
1.0,1.0,1.0,1.0,1.0,1.0,1.2825168568710374
1.0,1.0,1.0,1.0,1.0,2.0,1.2823008985299302
1.0,1.0,1.0,1.0,1.0,3.0,1.2823111813122758
1.0,1.0,1.0,1.0,1.0,5.0,1.3670743307539093
1.0,1.0,1.0,1.0,2.0,1.0,1.2821312754011243
1.0,1.0,1.0,1.0,2.0,2.0,1.282261228075701
1.0,1.0,1.0,1.0,3.0,1.0,1.282031763085654
1.0,1.0,1.0,1.0,3.0,2.0,1.2823035285426159
1.0,1.0,1.0,1.0,3.0,3.0,1.2823211851531748
1.0,1.0,1.0,1.0,4.0,1.0,1.2820179574035513
1.0,1.0,1.0,1.0,4.0,3.0,1.2823289356582002
1.0,1.0,1.0,1.0,5.0,1.0,1.2820221389533086
1.0,1.0,1.0,2.0,1.0,1.0,1.2821701827064083
1.0,1.0,1.0,2.0,1.0,2.0,1.2822792571230643
1.0,1.0,1.0,2.0,1.0,3.0,1.282311289772995
1.0,1.0,1.0,2.0,2.0,1.0,1.282092501836219
1.0,1.0,1.0,2.0,2.0,2.0,1.2822986348649308
1.0,1.0,1.0,2.0,2.0,3.0,1.2823171439662142
1.0,1.0,1.0,2.0,3.0,1.0,1.2820734767032482
1.0,1.0,1.0,2.0,3.0,2.0,1.2823189459701885
1.0,1.0,1.0,2.0,3.0,3.0,1.2823250790615626
1.0,1.0,1.0,2.0,4.0,2.0,1.2823288858771897
1.0,1.0,1.0,2.0,4.0,3.0,1.2823301128761304
1.0,1.0,1.0,2.0,5.0,2.0,1.282333166620576
1.0,1.0,1.0,3.0,1.0,1.0,1.2820922411977154
1.0,1.0,1.0,3.0,1.0,2.0,1.2823117924361298
1.0,1.0,1.0,3.0,1.0,3.0,1.2823212517068634
1.0,1.0,1.0,3.0,2.0,1.0,1.2820777619469852
1.0,1.0,1.0,3.0,2.0,2.0,1.2823182034604392
1.0,1.0,1.0,3.0,2.0,3.0,1.2823248748614908
1.0,1.0,1.0,3.0,3.0,1.0,1.2820718794137054
1.0,1.0,1.0,3.0,3.0,2.0,1.2823272771805059
1.0,1.0,1.0,3.0,3.0,3.0,1.282330863608342
1.0,1.0,1.0,3.0,4.0,3.0,1.2823327030186713
1.0,1.0,1.0,3.0,4.0,4.0,1.2823336499459967
1.0,1.0,1.0,3.0,5.0,3.0,1.2823334062140095
1.0,1.0,1.0,4.0,1.0,1.0,1.282076999665158
1.0,1.0,1.0,4.0,1.0,2.0,1.2823287069469549
1.0,1.0,1.0,4.0,1.0,3.0,1.2823308955823618
1.0,1.0,1.0,4.0,2.0,2.0,1.2823256510418823
1.0,1.0,1.0,4.0,2.0,3.0,1.2823306795879377
1.0,1.0,1.0,4.0,3.0,3.0,1.2823344585964973
1.0,1.0,1.0,4.0,3.0,4.0,1.2823369189542144
1.0,1.0,1.0,4.0,4.0,3.0,1.3538117904568505
1.0,1.0,1.0,4.0,4.0,4.0,1.3538118884020907
1.0,1.0,1.0,5.0,1.0,1.0,1.2820746350548495
1.0,1.0,1.0,5.0,1.0,2.0,1.282334992840357
1.0,1.0,1.0,5.0,1.0,3.0,1.2823350603341883
1.0,1.0,1.0,5.0,1.0,4.0,1.282333833895481
1.0,1.0,1.0,5.0,1.0,5.0,1.367074476172631
1.0,1.0,1.0,5.0,3.0,1.0,1.282071666297152
1.0,1.0,1.0,5.0,3.0,2.0,1.2823327578995223
1.0,1.0,1.0,5.0,3.0,3.0,1.2823350551050214
1.0,1.0,1.0,5.0,4.0,4.0,1.383166916543647
1.0,1.0,1.0,5.0,4.0,5.0,1.3831670484104677
1.0,1.0,1.0,5.0,5.0,5.0,1.3831672990570445
1.0,1.0,2.0,1.0,1.0,1.0,1.2842256414302375
1.0,1.0,2.0,1.0,1.0,2.0,1.2845008686444286
1.0,1.0,2.0,1.0,2.0,1.0,1.2844873417823257
1.0,1.0,2.0,1.0,2.0,2.0,1.284559603891701
1.0,1.0,2.0,1.0,3.0,1.0,1.2845519199911182
1.0,1.0,2.0,1.0,4.0,3.0,1.3648033599232638
1.0,1.0,2.0,1.0,4.0,4.0,1.598438456294576
1.0,1.0,2.0,2.0,1.0,1.0,1.2845109154201249
1.0,1.0,2.0,2.0,1.0,2.0,1.2845710588754151
1.0,1.0,2.0,2.0,1.0,3.0,1.2845840129683168
1.0,1.0,2.0,2.0,2.0,1.0,1.2845543302105829
1.0,1.0,2.0,2.0,2.0,2.0,1.2845756997071016
1.0,1.0,2.0,2.0,3.0,1.0,1.2845899583515301
1.0,1.0,2.0,2.0,3.0,2.0,1.2845868442735315
1.0,1.0,2.0,2.0,3.0,3.0,1.2845894536930687
1.0,1.0,2.0,2.0,5.0,2.0,1.4074589588465485
1.0,1.0,2.0,3.0,1.0,1.0,1.284578092142957
1.0,1.0,2.0,3.0,1.0,2.0,1.2845904604733902
1.0,1.0,2.0,3.0,1.0,3.0,1.284590207206821
1.0,1.0,2.0,3.0,2.0,2.0,1.2845894308907408
1.0,1.0,2.0,3.0,2.0,3.0,1.2845912004109583
1.0,1.0,2.0,3.0,3.0,1.0,1.2845855321564705
1.0,1.0,2.0,3.0,3.0,3.0,1.2845915340606138
1.0,1.0,2.0,3.0,3.0,4.0,1.2845939699157938
1.0,1.0,2.0,3.0,4.0,2.0,1.2845880771084985
1.0,1.0,2.0,4.0,1.0,2.0,1.2845928095449368
1.0,1.0,2.0,4.0,1.0,4.0,1.2845927279476155
1.0,1.0,2.0,4.0,3.0,1.0,1.40745889195969
1.0,1.0,2.0,4.0,3.0,3.0,1.4074589269563123
1.0,1.0,2.0,4.0,4.0,4.0,1.71505675222878
1.0,1.0,2.0,4.0,5.0,3.0,1.4074589502827008
1.0,1.0,2.0,4.0,5.0,5.0,1.7150568322424815
1.0,1.0,2.0,5.0,1.0,1.0,1.284592707104031
1.0,1.0,2.0,5.0,1.0,3.0,1.406252593139108
1.0,1.0,2.0,5.0,1.0,5.0,1.4062525581847505
1.0,1.0,2.0,5.0,2.0,3.0,1.4062525509406223
1.0,1.0,2.0,5.0,3.0,5.0,1.7150569984431339
1.0,1.0,2.0,5.0,5.0,5.0,1.7150569866602186
1.0,1.0,3.0,1.0,1.0,1.0,1.284484727373044
1.0,1.0,3.0,1.0,1.0,2.0,1.2845654046903048
1.0,1.0,3.0,1.0,2.0,1.0,1.2845315355007059
1.0,1.0,3.0,1.0,2.0,2.0,1.2845705396572393
1.0,1.0,3.0,1.0,3.0,1.0,1.2845652611049043
1.0,1.0,3.0,1.0,3.0,3.0,1.2845745683799215
1.0,1.0,3.0,1.0,4.0,3.0,1.364803344396913
1.0,1.0,3.0,2.0,1.0,1.0,1.2845670258663962
1.0,1.0,3.0,2.0,1.0,2.0,1.2845758954797635
1.0,1.0,3.0,2.0,3.0,2.0,1.483086501881798
1.0,1.0,3.0,2.0,3.0,3.0,1.4830865357231595
1.0,1.0,3.0,3.0,1.0,1.0,1.284592268940609
1.0,1.0,3.0,3.0,1.0,2.0,1.284590786025766
1.0,1.0,3.0,3.0,1.0,3.0,1.3013735125501202
1.0,1.0,3.0,3.0,3.0,2.0,1.4830864434446054
1.0,1.0,3.0,3.0,3.0,3.0,1.4830865315480453
1.0,1.0,3.0,3.0,4.0,3.0,1.7341718503775687
1.0,1.0,3.0,3.0,4.0,4.0,1.734171920624105
1.0,1.0,3.0,4.0,1.0,1.0,1.2846019238416344
1.0,1.0,3.0,4.0,1.0,3.0,1.3013734759316626
1.0,1.0,3.0,4.0,3.0,4.0,1.4830864991968424
1.0,1.0,3.0,5.0,3.0,3.0,1.483086500894168
1.0,1.0,4.0,1.0,1.0,1.0,1.2845420002156829
1.0,1.0,4.0,2.0,2.0,3.0,1.284581145574753
1.0,1.0,4.0,2.0,3.0,2.0,1.4830864457170172
1.0,1.0,4.0,3.0,1.0,1.0,1.2846039438636674
1.0,1.0,4.0,3.0,1.0,2.0,1.284598563378109
1.0,1.0,4.0,3.0,3.0,3.0,1.4830864592445572
1.0,1.0,4.0,4.0,1.0,1.0,1.2846050270798237
1.0,1.0,4.0,4.0,4.0,5.0,2.202987552971161
1.0,1.0,5.0,1.0,1.0,1.0,1.2845549569385422
1.0,1.0,5.0,4.0,4.0,4.0,2.2180434884394735
1.0,1.0,5.0,5.0,1.0,5.0,2.388469785261346
1.0,1.0,5.0,5.0,5.0,5.0,2.3884698810914187
1.0,2.0,1.0,1.0,1.0,1.0,1.2815523866124248
1.0,2.0,1.0,1.0,1.0,2.0,1.2821304477509297
1.0,2.0,1.0,1.0,2.0,1.0,1.2819176552426697
1.0,2.0,1.0,1.0,2.0,2.0,1.2822665732305187
1.0,2.0,1.0,1.0,2.0,3.0,1.282310078436164
1.0,2.0,1.0,1.0,3.0,1.0,1.2819844161870162
1.0,2.0,1.0,1.0,3.0,2.0,1.2823085800408383
1.0,2.0,1.0,1.0,3.0,4.0,1.2823226390103717
1.0,2.0,1.0,1.0,4.0,1.0,1.2820075510299334
